user,movie,rate
208,2417,3.0
1258,4522,3.5
880,2052,4.0
558,242,3.5
1496,22227,2.0
1587,4047,3.0
607,1912,2.5
1020,14567,4.0
383,10942,4.5
341,3117,3.0
1615,15367,4.0
656,4522,4.0
2077,7782,5.0
1041,5847,5.0
26,12042,4.0
3722,3682,3.0
1531,2082,4.0
2539,6122,4.0
75,8407,3.0
61,20212,3.0
3561,6917,3.5
404,8727,1.0
936,6387,4.0
747,1907,2.0
404,22327,4.0
12,3097,4.0
936,1347,3.5
3337,4122,5.0
2917,4757,1.5
775,2017,5.0
376,25472,4.5
1363,2297,4.5
2756,887,5.0
915,37902,4.0
607,12047,3.0
614,7667,3.5
2665,22817,3.0
712,7697,4.0
1230,19377,0.5
208,1382,1.5
383,21092,1.0
383,12007,0.5
866,4742,3.0
2574,1397,4.0
845,12102,2.0
936,1987,4.5
460,2157,4.0
4282,15227,3.0
698,24967,1.0
2574,23562,3.0
1195,5657,4.0
712,15347,4.0
1174,13422,3.0
1132,6922,5.0
1748,2407,3.5
3400,1217,5.0
75,36462,1.0
2854,1637,5.0
1006,21107,5.0
1125,26092,4.0
1125,29257,4.0
341,6637,4.0
936,5337,3.0
201,12007,2.5
873,13382,3.5
684,22132,3.0
460,2292,5.0
2021,21552,4.0
2315,6772,0.5
3771,367,5.0
1041,8112,5.0
810,15867,4.5
383,547,0.5
1517,5027,3.0
1111,102,5.0
3071,14802,4.5
698,6057,5.0
2070,1612,2.0
523,4862,2.5
1153,1082,4.0
2595,5222,4.0
299,13507,5.0
1580,1282,4.5
922,5657,3.5
1468,3077,4.0
1860,112,5.0
1909,35627,3.5
2077,24757,4.5
75,9112,2.0
3666,4367,5.0
110,1212,3.0
3708,24267,4.0
341,17152,4.0
810,7422,1.5
488,10432,4.0
3022,27722,1.0
1125,27557,4.0
173,14387,5.0
1125,19022,2.0
1202,3292,5.0
481,26917,2.0
82,27322,3.0
61,4262,3.0
12,30622,3.5
222,8637,4.0
96,19642,5.0
3554,19127,3.0
2063,10242,3.0
3288,3312,4.0
1020,1327,3.5
2133,4282,5.0
684,552,2.0
803,10662,4.0
2357,2242,1.5
383,13982,3.0
1853,1032,4.0
4268,532,4.0
1692,14102,5.0
1062,5737,4.0
47,662,3.5
1944,9497,4.5
1300,6937,4.0
82,34837,2.0
873,10282,4.5
110,2617,4.0
390,5447,5.0
3050,19252,5.0
873,9517,3.0
285,2587,3.0
3834,5382,1.0
1104,6072,3.5
1762,3762,4.5
530,26272,4.0
1174,1802,2.0
1825,7827,2.0
1769,527,3.0
264,3787,4.5
201,36512,3.5
1118,1752,3.0
1356,427,4.0
75,1007,2.5
712,36147,3.0
3176,722,2.0
817,952,2.0
3799,3177,5.0
1006,32187,4.0
4310,2107,5.0
341,62,4.0
3001,3097,2.5
1426,1202,1.0
306,31932,3.0
12,24592,4.0
1097,1547,3.5
1363,22062,5.0
460,13092,4.0
1223,22057,2.0
19,6337,4.0
1055,3762,4.0
166,19822,4.0
635,13167,2.0
1405,9617,1.0
2749,2202,3.5
75,13067,4.0
180,2227,4.0
1293,5087,1.0
558,457,4.0
355,4437,5.0
320,20017,4.0
201,2222,3.0
271,8742,4.0
1804,36067,2.5
2217,8042,5.0
4387,672,4.0
2140,9607,2.5
922,312,3.5
1230,41712,3.0
572,15992,5.0
810,2417,3.5
19,4582,4.0
82,36387,1.5
1349,2992,2.0
201,357,4.0
1104,8927,3.0
2287,417,4.0
1755,9782,4.0
264,2947,5.0
3827,5967,4.0
404,1092,5.0
1300,2747,3.0
383,8452,2.0
4534,4267,3.0
1111,5307,4.0
2140,2407,4.0
1496,8787,3.0
1195,7827,4.0
257,3062,4.0
3253,8822,4.0
2301,13712,5.0
971,4592,3.5
12,23492,3.0
187,3527,4.0
201,2327,3.0
1818,1632,3.0
2133,122,5.0
404,10852,3.0
1748,3822,1.0
257,17482,3.5
873,3397,4.5
2357,8822,4.5
3876,16762,4.0
1174,9992,2.0
1440,522,2.0
754,1702,5.0
124,35997,3.5
614,5327,5.0
1202,5327,5.0
544,2557,1.0
2665,5097,3.0
2959,5442,4.0
75,7342,3.0
397,4437,4.0
712,4912,4.0
3925,25842,5.0
565,617,3.0
1510,2312,5.0
2245,25532,2.0
698,5907,5.0
3701,12007,3.5
3540,3792,5.0
1545,337,4.0
481,6677,3.5
2644,357,4.0
530,16187,2.5
698,11932,5.0
1748,2382,3.0
2287,5442,3.0
1349,3517,4.0
2994,152,3.5
705,4962,4.0
2294,17082,4.0
1055,11792,3.0
1041,11612,4.0
26,1342,4.0
355,28512,3.0
453,1682,3.5
2868,6502,4.5
82,5872,1.5
2728,197,4.0
82,30272,4.0
110,792,4.0
3505,417,3.5
222,2772,3.0
4051,22107,4.0
110,11437,1.0
26,5782,3.0
362,22782,3.0
110,2312,5.0
824,2252,4.0
971,18982,2.5
628,12207,5.0
1832,10747,3.0
40,16287,5.0
1006,10862,4.0
2665,7117,4.0
390,1422,5.0
383,13532,2.5
635,7517,2.5
1006,452,2.0
1405,8347,4.0
383,13877,1.5
971,6127,2.0
397,7827,1.5
754,11952,3.0
2385,1882,4.0
3841,1382,1.0
264,942,3.0
2371,1957,5.0
614,2012,4.0
1132,4822,4.0
271,29337,4.5
1279,4532,5.0
82,19567,3.5
3162,10327,3.0
1293,33357,1.0
2077,3622,3.5
642,2132,4.5
1664,3057,4.0
1475,10182,2.0
873,28872,3.0
1951,20027,3.0
747,6672,3.0
243,10532,4.0
208,927,3.5
922,26292,4.0
4387,1402,4.0
3078,9167,4.0
3848,7957,2.5
82,42197,1.5
1405,13487,2.0
1531,5227,4.0
1790,17452,3.0
4380,3262,4.0
383,792,3.5
1041,3912,3.0
3344,342,4.0
320,12992,5.0
1895,36867,4.0
4023,9507,4.0
376,1352,4.0
19,16092,3.5
299,2312,4.0
19,7122,3.5
222,987,3.0
173,21862,5.0
838,567,4.5
285,1727,5.0
747,2327,2.5
2231,11557,4.0
698,6397,1.0
1104,2542,4.0
1041,15942,5.0
1734,7017,4.0
481,5102,1.0
180,3617,2.0
2896,3517,4.5
1405,2792,3.0
3904,4112,3.0
383,7437,0.5
1153,1727,3.0
1006,14772,4.0
2497,1192,1.5
383,21482,3.5
2539,3942,5.0
845,1532,1.0
75,15817,1.5
2686,41572,5.0
4149,252,0.5
1797,12942,1.0
1426,392,4.5
964,4892,5.0
1055,20592,3.0
1300,11702,2.5
124,5452,2.5
75,18942,2.0
4093,16507,0.5
3239,3307,4.0
670,2322,4.0
873,12717,4.0
439,10732,4.0
3106,1797,5.0
4009,487,3.0
1643,582,4.0
4163,6057,5.0
2315,5807,2.0
82,627,4.0
3645,13127,4.0
614,1972,1.5
1475,8167,4.0
2231,6157,3.5
2287,1402,3.5
4002,5002,3.5
1279,3027,3.5
2371,427,4.0
488,9237,4.0
656,43247,5.0
481,15697,1.5
873,10542,3.5
460,17662,4.0
3036,10112,1.0
1111,572,5.0
208,42172,5.0
1853,1182,4.5
2280,972,4.0
383,41377,0.5
1055,2312,3.0
110,822,5.0
782,3047,3.0
1909,3217,5.0
1559,3677,3.0
285,852,1.0
3477,902,3.5
1440,5227,3.0
901,1532,4.0
271,12437,5.0
747,2622,4.0
2385,3802,4.0
2861,3642,3.0
2693,2037,2.0
2959,4812,5.0
278,7582,2.5
922,18952,4.0
397,6832,4.0
2091,13617,1.0
2994,17747,4.0
460,10877,5.0
285,1402,4.0
152,19612,3.0
3484,2992,5.0
607,6827,3.0
446,9587,4.5
803,21362,4.0
383,34257,3.0
2098,427,4.0
2861,10272,5.0
201,10937,4.0
957,7367,4.0
271,15887,4.0
306,7742,3.0
3904,4262,2.0
68,4912,3.5
12,13052,4.5
75,17437,1.0
1790,4937,3.0
1916,10267,4.0
3561,7212,3.5
299,10207,4.0
138,5442,3.0
404,772,4.0
635,11917,2.5
306,8502,4.0
572,15097,5.0
481,15932,1.5
285,16867,3.0
3505,777,4.0
2665,1767,1.0
313,20822,2.5
320,5427,4.0
544,35712,4.0
131,2997,4.0
2315,24742,2.0
82,4912,4.5
2798,5227,4.0
887,13402,4.5
110,19512,3.5
866,7262,3.0
3358,17672,4.5
404,32277,4.0
208,20677,2.5
1111,25552,3.0
3771,7337,5.0
19,7332,4.5
89,16527,2.0
684,9822,2.0
75,10692,2.0
320,1917,3.0
712,2137,3.0
2791,677,3.0
1713,8182,4.0
299,8397,3.5
383,23162,1.0
390,112,4.0
1300,22347,2.5
838,2732,4.5
3701,4372,4.0
82,972,2.5
782,5222,0.5
537,1632,3.5
782,6697,5.0
61,12747,4.0
285,34307,4.0
838,18707,4.0
82,41382,5.0
75,2602,3.0
446,10477,3.5
2833,62,5.0
3015,332,3.5
1790,5102,3.0
3470,3167,3.0
1202,6477,2.0
75,15862,4.0
2378,2382,4.0
488,10732,5.0
537,5902,3.0
614,14267,1.0
768,927,4.0
89,2797,3.5
152,6102,3.0
1020,1262,4.5
208,6472,3.0
2063,422,3.0
845,1617,5.0
2210,3822,3.0
2812,2792,4.0
481,102,5.0
2308,4027,5.0
1426,20202,1.0
439,13932,5.0
4443,402,5.0
1468,13337,4.0
4401,417,3.0
971,18002,2.5
481,2997,2.0
26,5222,3.0
2441,12557,4.0
1531,1277,3.0
3400,1352,3.0
2392,5022,3.0
82,9437,1.0
3890,32517,2.5
971,16432,3.5
2301,21827,2.0
348,4707,4.0
1727,12287,4.0
285,7572,5.0
495,2827,4.5
2385,9822,4.0
1601,2707,5.0
124,17757,4.0
264,37957,3.5
1321,29177,3.0
2679,2012,3.0
180,7182,4.0
894,692,4.0
1041,29882,4.0
586,40312,4.0
3323,452,5.0
1153,667,3.0
733,38987,3.5
754,27797,5.0
3540,7002,4.0
404,6817,4.0
1650,9507,4.0
2945,11537,3.0
152,7582,3.0
2693,5807,4.0
2735,2797,5.0
1230,1547,4.5
950,2732,4.0
383,17727,4.0
1566,8852,5.0
1804,8672,2.5
1069,3907,4.0
4142,6332,4.0
1783,6277,5.0
4457,16527,3.5
663,2707,3.0
2532,38422,3.0
12,15232,4.5
1328,477,3.0
3729,14162,4.0
1321,3527,4.0
2168,1927,2.0
1419,15112,3.5
2315,9912,5.0
1734,40007,5.0
271,5522,4.0
1055,1242,1.0
2021,2182,3.0
2441,497,4.0
292,2202,4.0
684,5967,3.0
89,8222,3.0
1328,34712,4.5
1111,9517,2.0
2350,14202,3.0
61,13242,3.0
2553,2802,4.0
782,2517,4.5
1853,6072,3.0
264,3297,1.5
2875,1232,4.5
2287,1637,2.0
2637,16912,4.5
3288,2177,4.0
3512,2042,3.5
3036,7367,1.0
3519,16437,4.0
82,11642,4.0
4149,102,3.5
1419,3822,3.5
1783,52,4.0
110,4617,1.5
810,14952,4.0
3533,3797,4.0
971,19787,2.0
2392,15647,3.0
852,2727,3.0
3323,2342,3.0
82,2187,3.5
320,39157,1.0
1531,502,4.0
54,6647,4.0
75,9087,2.5
1531,6592,3.0
1825,33022,4.5
82,9017,3.0
82,4232,3.0
201,1307,4.0
859,342,4.5
383,30637,5.0
2448,3232,5.0
712,3277,4.0
747,7377,2.0
320,39297,1.0
439,17767,4.0
12,7512,3.0
852,13857,4.0
3414,18587,4.0
271,6567,5.0
978,5227,4.0
1146,712,3.5
285,3882,2.0
873,32277,3.5
2560,11317,2.0
614,7722,3.0
726,5767,2.0
2868,24382,5.0
1090,1397,3.0
12,3342,2.5
1643,1802,4.0
1790,2357,5.0
894,11537,3.5
124,4327,4.0
481,38142,3.0
418,2552,4.0
383,7582,3.0
2644,497,2.5
383,23807,4.0
2896,3842,4.5
439,6137,5.0
82,18532,2.5
2252,362,4.0
1146,3757,4.5
1853,10792,3.5
1741,13382,4.0
3134,4282,5.0
845,287,3.0
908,1202,4.0
810,3242,4.0
481,12692,3.0
4128,2132,5.0
4002,2507,3.0
75,22632,3.0
544,1092,3.5
299,197,3.5
383,13597,4.0
1041,8822,5.0
1524,7582,4.5
754,14787,5.0
1118,3902,4.0
19,10532,4.0
761,8447,4.0
383,9877,3.0
19,17182,2.0
1727,6127,1.0
425,3027,4.0
1741,4522,4.0
887,3842,3.5
873,1267,2.0
2679,5107,3.0
1398,8397,3.5
2616,2202,3.0
873,35182,3.5
887,19212,3.0
2021,1387,2.5
1370,6512,3.0
96,4302,4.0
1503,2252,5.0
894,6497,3.5
2077,11472,4.0
243,33702,5.0
271,3642,3.0
2287,2217,4.0
1426,36057,3.0
1790,11552,4.0
404,13247,4.0
873,13977,3.5
1146,1632,3.0
271,3627,5.0
89,7292,2.0
2371,1552,3.0
1993,3942,4.0
1972,2117,4.0
698,16522,2.0
614,10882,4.0
82,33097,3.5
1125,26657,3.5
40,10442,3.0
712,4872,4.0
89,32772,4.0
1111,10987,3.0
2525,522,3.0
404,23442,4.0
1076,7822,3.0
26,13802,5.0
180,36827,0.5
635,7362,3.5
614,12127,4.0
1748,7272,1.5
222,13407,3.5
1818,4617,4.0
747,11652,2.0
19,4722,4.5
1300,11032,3.5
299,2632,3.0
1496,4367,2.5
19,10067,4.5
306,15367,4.0
1363,117,4.5
1216,277,4.0
1272,927,4.0
3687,3527,5.0
152,11542,3.0
1538,5002,2.0
1146,1547,3.5
481,822,3.5
75,18392,4.0
82,14532,3.0
2896,252,4.0
572,6692,5.0
642,362,4.0
1034,477,2.0
180,13812,3.0
117,8617,3.5
2707,19412,0.5
1321,452,4.0
1986,1707,5.0
3764,427,5.0
747,9167,2.5
1734,742,4.0
313,8197,3.5
201,4507,4.5
285,1312,3.0
26,6167,4.0
404,7212,2.0
3519,6702,3.0
1209,3947,4.0
12,1042,4.5
383,18292,2.5
866,14072,4.0
334,1832,3.0
341,557,4.0
3022,41352,3.0
2273,5732,3.5
2028,312,5.0
187,24392,1.0
2210,6647,3.5
1069,197,4.5
1391,5447,4.5
614,22452,2.5
313,20772,3.0
264,14692,3.0
3155,2012,3.0
3827,1442,3.0
2021,7582,4.0
425,14512,4.0
908,2267,3.5
2126,19502,3.5
201,7097,4.0
544,822,4.5
2392,23892,2.0
124,2127,3.0
3400,6462,3.0
1202,7402,1.0
2301,12297,4.0
691,5247,4.0
873,21352,3.0
3925,3177,5.0
2574,4237,5.0
747,2802,3.0
544,5532,4.5
803,12837,3.5
1258,3477,4.5
383,5052,1.5
2350,447,4.0
845,2997,4.0
2644,957,5.0
453,4097,2.5
1174,22197,3.0
481,14002,4.0
684,762,3.0
3274,357,2.0
1237,37687,2.0
1496,10207,0.5
3351,9077,4.0
1825,3092,2.0
782,13142,4.0
1167,1292,5.0
1153,10567,3.0
1111,72,5.0
1104,5907,4.0
439,41387,4.0
922,14007,4.0
2441,22752,2.0
320,16907,4.0
180,12087,3.5
1041,13147,4.0
1398,7827,1.5
2231,2457,4.5
3603,1442,5.0
152,18182,4.0
908,20057,3.5
1468,9407,4.0
971,23052,3.5
110,4327,4.0
278,5312,3.5
747,24752,2.5
712,10432,4.0
712,9402,3.0
614,2817,2.5
1237,13802,4.0
838,5917,4.0
1041,1692,3.0
2910,9022,3.0
1286,12612,5.0
320,5962,5.0
439,10522,5.0
180,4532,4.5
4142,5007,3.0
698,7107,4.0
40,1457,5.0
404,6552,5.0
1860,5407,2.0
1916,11212,4.5
3372,342,5.0
1013,1337,4.0
635,10667,3.0
187,20842,2.0
1125,16112,4.0
957,11882,3.0
1797,5237,2.0
341,6812,4.0
2231,362,4.0
2070,3037,2.0
1146,28157,3.5
278,3957,2.5
3337,592,5.0
2819,3797,4.5
2245,20162,3.0
404,10467,4.0
1643,1262,5.0
12,14477,2.5
999,142,3.0
747,6697,4.0
194,11652,4.0
1468,3047,4.0
3302,7742,4.0
922,5407,2.0
2315,9202,5.0
964,907,2.0
2427,8107,2.0
180,37502,4.0
649,262,4.5
2889,7802,2.0
404,512,4.0
2553,3312,4.5
313,6407,3.5
3820,427,5.0
383,8412,0.5
75,1702,4.0
89,10342,2.5
2665,3302,1.5
3491,28497,4.0
1006,567,4.0
2021,2622,3.0
894,3227,3.0
3176,592,5.0
75,10597,1.0
1727,2967,4.0
852,797,2.0
96,3402,5.0
3953,6587,3.0
1237,3937,3.0
446,9172,4.0
488,6577,5.0
1048,18832,3.5
194,2357,3.0
1209,3852,4.5
82,202,3.5
698,4912,5.0
201,2482,5.0
82,5327,3.0
446,8397,3.0
299,3072,4.0
2896,1727,4.0
306,2032,3.0
1664,5847,5.0
1195,4237,3.5
1804,27997,2.0
859,22632,5.0
1692,27887,5.0
1202,137,5.0
131,5752,4.0
1790,8722,3.0
1265,2862,4.0
1510,4047,4.0
2231,6697,4.5
1531,8167,4.0
2392,7872,3.0
103,13862,3.0
75,28532,2.5
404,13087,2.0
873,15217,4.0
3960,5222,5.0
4247,3472,4.0
1587,1972,4.0
2189,12927,3.0
712,742,4.0
2077,19432,3.5
341,7172,3.0
712,9257,5.0
1174,5502,2.0
873,167,4.0
1538,2372,2.5
2371,1302,3.0
1699,592,4.0
908,13977,4.5
873,912,3.0
2161,6717,3.0
873,892,3.0
425,3467,3.0
670,24302,3.0
117,2217,4.5
2441,642,5.0
82,7387,4.0
1132,6697,4.5
229,2372,2.5
4604,3057,4.0
1825,1832,5.0
2308,17217,2.5
747,5052,4.0
1804,12132,4.5
1020,1712,3.5
1209,2352,4.0
3631,7927,3.0
1706,2997,4.0
1440,2397,4.0
1230,9697,2.5
1020,12872,3.5
2315,13392,3.0
4128,3362,3.5
453,3537,4.0
117,2112,0.5
341,16522,3.0
1426,4267,3.0
649,5102,5.0
2756,6287,5.0
75,30772,1.0
747,11752,1.5
810,592,4.0
1349,4382,4.5
873,38622,3.5
271,3797,4.0
2553,3097,5.0
4149,6562,5.0
3862,4057,4.0
586,21667,5.0
3554,2437,4.0
1748,2037,2.0
3652,35252,4.0
1041,9077,4.0
1741,8492,2.0
1237,37557,4.0
3302,5097,5.0
684,11392,2.0
2357,7607,4.5
439,15772,5.0
334,29822,5.0
894,8462,3.0
3883,4437,3.5
404,4557,3.0
2315,16497,4.0
152,7337,2.0
957,792,5.0
124,5292,3.0
768,402,4.0
439,14007,4.5
2371,8827,4.0
1713,6672,4.0
1888,1632,3.0
1349,14892,4.0
4226,3037,5.0
1636,10047,5.0
383,172,4.0
747,3222,2.5
3155,14977,4.0
1398,2312,4.0
3253,5982,2.0
922,182,4.5
1468,8952,4.5
712,19672,4.0
1461,592,5.0
607,7357,2.0
957,4762,3.0
2553,11172,4.0
915,112,2.0
551,14302,4.0
544,8767,3.0
278,1842,4.0
1293,20522,1.0
544,1657,4.0
2245,7977,5.0
75,1537,4.0
404,8817,4.0
1860,277,5.0
1041,7262,4.0
677,17897,4.0
4534,2132,4.5
2280,8377,4.0
1524,1192,5.0
1804,1402,4.0
635,18417,3.5
82,28837,2.0
404,21557,5.0
1559,20167,5.0
3946,6217,3.0
82,7322,2.5
2175,5582,3.0
2077,29002,5.0
2385,9047,5.0
383,23912,4.0
4219,26502,5.0
306,11407,3.0
1013,12077,4.0
964,3092,5.0
1426,31222,2.0
383,2802,4.0
75,40102,3.0
2651,2362,3.0
117,15152,2.0
1909,1762,2.5
348,2312,5.0
404,32762,5.0
1468,2432,5.0
404,6872,2.0
19,7172,4.0
614,26662,2.5
1986,11007,5.0
1622,4262,3.0
1482,4692,5.0
3379,1667,3.5
3190,19972,4.0
2077,4617,1.0
341,22652,3.0
320,5352,4.0
383,2182,2.0
1608,3322,5.0
2735,3622,5.0
2875,1107,4.0
89,3407,2.0
691,4522,3.0
3484,5407,4.0
1944,6137,4.5
1825,2017,5.0
89,4602,3.0
1174,9592,1.0
614,952,4.0
1615,11322,3.0
1356,2017,5.0
1097,7602,4.0
2868,182,4.0
3561,4467,3.5
621,3787,3.5
2035,3047,5.0
306,4707,4.5
2896,927,3.5
747,36542,3.5
1265,11407,5.0
82,10672,5.0
1300,2592,5.0
1237,16477,4.0
684,1002,4.0
404,36357,4.0
607,13942,2.0
33,2112,5.0
1062,5697,4.0
4513,197,3.0
173,2082,5.0
82,39122,3.5
712,3912,4.0
1223,18217,3.0
1538,3452,3.5
1083,887,2.0
1405,7307,2.0
1615,10567,3.0
159,4297,4.5
523,662,5.0
1734,22452,5.0
2770,6537,4.0
1853,642,5.0
537,9337,4.0
383,5477,1.0
747,12457,4.0
3036,2827,3.0
1398,16527,2.5
544,4522,3.5
264,2872,2.0
2287,1182,3.5
2861,1957,4.0
2245,3677,3.0
544,6317,5.0
47,122,3.5
3120,1762,0.5
607,40087,3.5
82,26062,0.5
1265,822,5.0
4513,1092,3.0
1272,2037,0.5
1174,4962,3.0
145,10332,3.0
537,7692,3.0
3561,4782,3.5
1482,2947,5.0
1272,12077,2.5
1083,4497,3.0
383,8797,2.5
565,9622,3.5
201,9707,2.0
117,417,4.0
873,40967,3.5
1916,2452,4.0
68,1877,2.5
2385,822,5.0
2140,18877,4.0
2819,417,5.0
369,512,5.0
4128,8342,4.0
110,6687,3.5
2217,29382,4.0
19,13412,3.0
2343,1547,5.0
1286,6057,5.0
2665,7297,4.0
3302,34922,5.0
3337,3307,5.0
712,4367,5.0
173,24687,5.0
1608,887,1.5
2133,1037,2.0
4345,1917,5.0
96,11587,5.0
390,4812,4.0
810,15272,4.0
1202,822,3.0
1699,617,0.5
12,15427,4.0
82,14267,2.0
747,24597,4.0
1013,6562,4.0
873,12407,3.5
2427,33237,3.0
628,17,5.0
194,5137,4.5
915,1297,3.0
1440,37767,3.0
705,12782,5.0
1006,2682,2.0
3274,6322,3.5
1041,8742,4.0
404,20612,4.0
922,4482,4.0
810,6802,2.5
362,9692,4.0
3295,8432,3.5
4282,1407,1.0
243,537,3.5
1468,16052,4.0
3722,13972,3.0
3113,7207,4.5
2742,5662,1.0
558,5327,5.0
1734,8552,4.0
3764,3307,3.0
1664,2322,4.0
2098,9797,4.0
320,7437,4.0
2035,28307,4.0
124,7802,3.5
222,10877,3.5
299,15727,3.5
3421,8882,3.5
1125,13172,3.0
404,12332,4.0
873,18532,4.0
810,20247,4.5
1944,957,4.0
565,5002,3.5
1153,10627,3.0
425,102,5.0
2385,582,4.0
2084,1607,4.0
1622,2562,3.0
4408,2947,4.5
2469,1002,4.0
3456,3792,3.0
110,3797,2.0
1426,13367,3.5
75,6447,4.0
754,1422,4.0
1895,847,3.0
1258,8217,5.0
1706,967,3.5
180,112,2.0
19,4237,4.5
271,16837,4.0
82,3917,2.0
208,13582,3.0
1300,39012,2.5
2021,427,4.0
82,36267,3.0
2238,582,4.0
2084,942,5.0
4177,8357,4.0
2133,1927,4.0
971,3792,3.0
2133,822,3.0
530,362,3.5
1706,26057,4.0
383,44237,3.0
285,11117,4.5
4506,4957,4.0
1643,10372,3.0
2959,7667,4.0
320,2642,4.0
75,1547,3.0
180,3902,3.0
803,1057,4.0
4289,1802,2.0
1587,12252,4.0
4016,1402,4.0
96,3947,5.0
1853,33397,5.0
621,5102,1.5
3225,4637,3.0
12,12272,3.5
2119,5967,4.0
985,3947,3.0
873,12367,4.0
1972,5837,4.0
110,6582,1.5
3911,10902,3.5
4149,10532,2.5
656,4667,4.0
2301,8892,4.0
642,2227,3.5
278,57,2.0
1153,16537,5.0
1244,312,3.0
341,7872,2.0
831,28272,4.0
1041,19232,5.0
2189,1757,4.0
1286,4782,5.0
537,1512,0.5
572,15777,5.0
12,21077,2.5
2770,4007,4.0
82,8017,4.0
747,14587,4.0
439,23992,5.0
1426,29512,3.0
2868,1572,3.0
1251,2172,3.0
327,11667,4.0
1125,17252,3.0
1741,1262,5.0
936,1872,2.5
1475,1567,3.5
3512,792,5.0
635,30427,1.5
719,4077,5.0
1615,7797,3.0
383,552,2.0
187,2342,3.0
551,967,5.0
3589,17112,3.5
404,3797,2.0
3225,21982,3.0
82,25412,5.0
677,3472,3.5
1468,18632,4.5
1111,3397,5.0
1426,19042,4.0
1790,7212,4.0
404,19957,1.0
2371,8332,3.0
1587,16187,1.5
4331,6482,3.0
1468,26257,4.5
2553,40307,3.5
446,23457,3.5
285,4707,5.0
2098,2917,3.5
425,6697,4.0
75,11242,3.5
908,277,4.0
180,7472,3.0
1783,132,4.0
3134,7177,3.0
4541,5447,4.0
1006,3252,2.0
1468,11247,3.5
1566,20542,4.0
404,5077,4.0
3092,40572,0.5
782,1982,4.0
75,20652,3.0
285,25927,4.0
341,9902,4.0
2840,882,4.0
796,6177,4.0
3792,39567,4.5
1517,18662,3.0
4464,927,4.0
4597,14347,4.5
271,1262,5.0
922,7757,4.0
257,2947,4.5
278,1282,4.0
299,5327,4.5
313,28897,3.0
82,18727,2.5
502,21827,1.5
201,1302,4.0
82,1662,3.0
1895,2617,4.0
348,2252,4.0
1111,11537,4.0
4443,1192,4.0
873,362,5.0
1909,1747,4.5
1559,31547,1.0
1615,82,3.0
383,1612,2.0
2343,22317,3.0
2448,11982,5.0
1104,6562,3.5
1146,532,4.0
1237,1667,5.0
3190,7867,4.0
292,172,4.0
1804,1907,3.0
754,1342,5.0
320,8322,5.0
544,14727,3.5
782,22807,1.5
404,10867,3.0
964,28772,2.0
4415,2997,5.0
1580,6167,5.0
936,1747,3.0
2315,272,3.5
96,9017,5.0
124,952,4.5
383,1697,4.0
222,1632,3.5
194,3337,3.5
600,547,3.0
1069,1197,4.0
2525,4407,4.0
313,27882,4.0
2189,4107,3.0
3680,3517,4.5
1279,5327,4.5
810,14712,4.5
1426,27282,2.0
26,6222,4.0
2665,12892,1.5
698,24487,2.0
1286,3117,5.0
1916,24777,3.5
383,3332,1.0
89,7227,2.5
82,42782,2.5
1300,3597,2.0
1020,4567,3.5
201,26892,3.5
1615,1707,5.0
4387,5967,4.0
873,40437,3.0
677,6902,4.5
194,2457,3.5
3477,3172,0.5
1909,712,4.0
180,4642,3.0
208,3882,3.5
1895,6057,5.0
481,417,2.0
670,2117,4.5
2679,4617,3.0
1608,2627,5.0
229,7447,3.5
964,582,3.0
271,3877,4.0
565,3097,3.5
1468,30607,5.0
110,6902,4.5
2357,1217,4.0
1300,15327,1.0
383,337,4.0
320,452,5.0
306,5482,3.5
768,427,4.0
460,87,4.5
285,9427,4.0
873,3452,5.0
432,6332,3.0
362,19022,3.0
89,14442,3.0
3904,1532,4.0
1139,4022,4.5
152,4062,4.0
3337,14917,4.0
782,6312,2.0
530,9007,4.0
866,4697,4.0
558,12837,1.5
12,5427,3.0
726,2727,3.0
1440,12887,3.0
922,6527,3.5
1825,502,4.0
2427,6287,3.0
306,3957,2.5
1748,2127,3.0
96,13332,5.0
971,1182,2.0
1125,11897,3.5
1237,3827,4.0
2021,1497,4.0
404,1452,4.0
201,2052,2.0
341,7867,4.0
1146,17082,3.0
761,6662,3.0
390,2597,5.0
887,11517,4.0
635,22822,3.0
1041,4517,4.0
376,12407,4.0
4408,2312,3.0
936,27772,4.0
439,6352,4.0
537,9717,1.5
180,14007,3.5
75,30877,3.0
1657,1442,2.0
3666,6952,3.0
2658,11592,4.0
2553,8492,5.0
1328,9677,4.0
404,12282,4.0
264,7207,5.0
1888,3212,3.0
2770,6662,1.0
2441,13202,4.0
2189,10357,3.5
537,6047,4.0
2280,5962,3.5
537,5407,3.0
1398,642,4.0
173,8892,2.0
1398,2992,2.5
936,7822,3.0
530,30482,4.0
908,24917,3.5
61,5647,3.0
4597,1402,0.5
2553,31187,5.0
1041,4902,5.0
894,4202,4.0
558,3627,3.5
1888,1442,4.0
887,2947,4.5
1377,337,3.0
180,10527,2.5
3085,1962,3.5
936,1632,3.5
320,7972,3.0
782,17037,5.0
152,5082,2.0
2385,477,3.0
635,24197,3.0
3533,5107,4.0
3393,4057,3.0
3540,3397,5.0
3078,23402,2.0
3659,1402,2.0
3078,8587,4.5
1041,9492,5.0
201,9922,4.0
1104,2632,4.0
761,31332,3.0
1734,35557,4.0
3757,2727,4.0
1041,1212,5.0
1272,7022,3.5
4184,3132,3.5
271,5172,4.0
2175,21057,4.0
201,11682,3.0
