,user,movie
2241,2392,23892
2242,124,2127
2243,3400,6462
2245,2301,12297
2248,3925,3177
2250,747,2802
2251,544,5532
2252,803,12837
2253,1258,3477
2254,383,5052
2255,2350,447
2256,845,2997
2260,481,14002
2261,684,762
2262,3274,357
2263,1237,37687
2264,1496,10207
2265,3351,9077
2266,1825,3092
2267,782,13142
2268,1167,1292
2269,1153,10567
2270,1111,72
2272,439,41387
2273,922,14007
2274,2441,22752
2275,320,16907
2276,180,12087
2277,1041,13147
2278,1398,7827
2279,2231,2457
2280,3603,1442
2281,152,18182
2282,908,20057
2283,1468,9407
2284,971,23052
2285,110,4327
2286,278,5312
2287,747,24752
2288,712,10432
2289,712,9402
2291,1237,13802
2292,838,5917
2293,1041,1692
2294,2910,9022
2295,1286,12612
2296,320,5962
2298,180,4532
2299,4142,5007
2300,698,7107
2301,40,1457
2302,404,6552
2303,1860,5407
2304,1916,11212
2308,187,20842
2309,1125,16112
2310,957,11882
2311,1797,5237
2312,341,6812
2313,2231,362
2314,2070,3037
2315,1146,28157
2317,3337,592
2318,2819,3797
2319,2245,20162
2321,1643,1262
2323,999,142
2324,747,6697
2325,194,11652
2326,1468,3047
2327,3302,7742
2328,922,5407
2329,2315,9202
2332,180,37502
2333,649,262
2334,2889,7802
2335,404,512
2337,313,6407
2338,3820,427
2339,383,8412
2340,75,1702
2341,89,10342
2342,2665,3302
2343,3491,28497
2344,1006,567
2345,2021,2622
2346,894,3227
2347,3176,592
2348,75,10597
2350,852,797
2351,96,3402
2352,3953,6587
2354,446,9172
2357,194,2357
2359,82,202
2360,698,4912
2361,201,2482
2362,82,5327
2363,446,8397
2364,299,3072
2365,2896,1727
2366,306,2032
2367,1664,5847
2369,1804,27997
2370,859,22632
2371,1692,27887
2372,1202,137
2373,131,5752
2374,1790,8722
2375,1265,2862
2376,1510,4047
2377,2231,6697
2378,1531,8167
2379,2392,7872
2380,103,13862
2382,404,13087
2383,873,15217
2384,3960,5222
2385,4247,3472
2387,2189,12927
2389,2077,19432
2390,341,7172
2391,712,9257
2392,1174,5502
2393,873,167
2394,1538,2372
2396,1699,592
2397,908,13977
2398,873,912
2399,2161,6717
2400,873,892
2401,425,3467
2403,117,2217
2404,2441,642
2405,82,7387
2406,1132,6697
2407,229,2372
2408,4604,3057
2409,1825,1832
2410,2308,17217
2411,747,5052
2412,1804,12132
2413,1020,1712
2414,1209,2352
2416,1706,2997
2417,1440,2397
2418,1230,9697
2419,1020,12872
2420,2315,13392
2421,4128,3362
2422,453,3537
2423,117,2112
2424,341,16522
2425,1426,4267
2426,649,5102
2427,2756,6287
2428,75,30772
2429,747,11752
2430,810,592
2431,1349,4382
2432,873,38622
2433,271,3797
2434,2553,3097
2435,4149,6562
2436,3862,4057
2440,3652,35252
2443,1237,37557
2444,3302,5097
2445,684,11392
2446,2357,7607
2447,439,15772
2448,334,29822
2449,894,8462
2450,3883,4437
2451,404,4557
2452,2315,16497
2453,152,7337
2454,957,792
2455,124,5292
2456,768,402
2457,439,14007
2458,2371,8827
2459,1713,6672
2461,1349,14892
2462,4226,3037
2463,1636,10047
2464,383,172
2465,747,3222
2468,3253,5982
2469,922,182
2470,1468,8952
2471,712,19672
2473,607,7357
2474,957,4762
2475,2553,11172
2476,915,112
2477,551,14302
2478,544,8767
2479,278,1842
2480,1293,20522
2481,544,1657
2483,75,1537
2484,404,8817
2485,1860,277
2486,1041,7262
2487,677,17897
2488,4534,2132
2489,2280,8377
2490,1524,1192
2492,635,18417
2493,82,28837
2494,404,21557
2496,3946,6217
2497,82,7322
2498,2175,5582
2499,2077,29002
2500,2385,9047
2501,383,23912
2502,4219,26502
2503,306,11407
2504,1013,12077
2505,964,3092
2506,1426,31222
2510,117,15152
2511,1909,1762
2512,348,2312
2513,404,32762
2514,1468,2432
2515,404,6872
2516,19,7172
2517,614,26662
2519,1622,4262
2520,1482,4692
2521,3379,1667
2524,341,22652
2525,320,5352
2526,383,2182
2527,1608,3322
2528,2735,3622
2529,2875,1107
2530,89,3407
2531,691,4522
2532,3484,5407
2534,1825,2017
2536,1174,9592
2539,1356,2017
2540,1097,7602
2541,2868,182
2542,3561,4467
2543,621,3787
2544,2035,3047
2545,306,4707
2546,2896,927
2547,747,36542
2549,82,10672
2551,1237,16477
2552,684,1002
2553,404,36357
2554,607,13942
2555,33,2112
2556,1062,5697
2557,4513,197
2558,173,2082
2559,82,39122
2560,712,3912
2561,1223,18217
2563,1083,887
2567,523,662
2568,1734,22452
2569,2770,6537
2570,1853,642
2571,537,9337
2572,383,5477
2573,747,12457
2575,1398,16527
2576,544,4522
2577,264,2872
2578,2287,1182
2579,2861,1957
2580,2245,3677
2581,544,6317
2582,47,122
2583,3120,1762
2584,607,40087
2585,82,26062
2586,1265,822
2587,4513,1092
2588,1272,2037
2589,1174,4962
2592,3561,4782
2594,1272,12077
2595,1083,4497
2596,383,8797
2597,565,9622
2598,201,9707
2599,117,417
2601,1916,2452
2602,68,1877
2603,2385,822
2605,2819,417
2606,369,512
2607,4128,8342
2608,110,6687
2610,19,13412
2611,2343,1547
2612,1286,6057
2613,2665,7297
2614,3302,34922
2616,712,4367
2618,1608,887
2619,2133,1037
2620,4345,1917
2622,390,4812
2623,810,15272
2624,1202,822
2627,82,14267
2628,747,24597
2630,873,12407
2631,2427,33237
2632,628,17
2633,194,5137
2635,1440,37767
2638,3274,6322
2640,404,20612
2641,922,4482
2642,810,6802
2643,362,9692
2645,4282,1407
2647,1468,16052
2648,3722,13972
2649,3113,7207
2650,2742,5662
2651,558,5327
2652,1734,8552
2653,3764,3307
2655,2098,9797
2656,320,7437
2657,2035,28307
2658,124,7802
2659,222,10877
2660,299,15727
2661,3421,8882
2663,404,12332
2664,873,18532
2665,810,20247
2667,565,5002
2668,1153,10627
2670,2385,582
2671,2084,1607
2672,1622,2562
2673,4408,2947
2674,2469,1002
2675,3456,3792
2678,75,6447
2679,754,1422
2680,1895,847
2682,1706,967
2683,180,112
2684,19,4237
2685,271,16837
2686,82,3917
2687,208,13582
2688,1300,39012
2689,2021,427
2691,2238,582
2692,2084,942
2693,4177,8357
2694,2133,1927
2695,971,3792
2696,2133,822
2697,530,362
2698,1706,26057
2699,383,44237
2700,285,11117
2701,4506,4957
2702,1643,10372
2703,2959,7667
2704,320,2642
2705,75,1547
2707,803,1057
2708,4289,1802
2709,1587,12252
2711,96,3947
2712,1853,33397
2713,621,5102
2714,3225,4637
2715,12,12272
2717,985,3947
2718,873,12367
2719,1972,5837
2720,110,6582
2722,4149,10532
2723,656,4667
2724,2301,8892
2725,642,2227
2726,278,57
2727,1153,16537
2728,1244,312
2729,341,7872
2730,831,28272
2731,1041,19232
2732,2189,1757
2733,1286,4782
2735,572,15777
2736,12,21077
2738,82,8017
2739,747,14587
2740,439,23992
2741,1426,29512
2742,2868,1572
2743,1251,2172
2744,327,11667
2745,1125,17252
2748,1475,1567
2749,3512,792
2750,635,30427
2751,719,4077
2752,1615,7797
2753,383,552
2754,187,2342
2755,551,967
2756,3589,17112
2757,404,3797
2758,3225,21982
2760,677,3472
2761,1468,18632
2762,1111,3397
2763,1426,19042
2764,1790,7212
2765,404,19957
2766,2371,8332
2767,1587,16187
2768,4331,6482
2769,1468,26257
2771,446,23457
2772,285,4707
2774,425,6697
2775,75,11242
2776,908,277
2777,180,7472
2778,1783,132
2779,3134,7177
2780,4541,5447
2781,1006,3252
2782,1468,11247
2783,1566,20542
2784,404,5077
2786,782,1982
2787,75,20652
2788,285,25927
2789,341,9902
2790,2840,882
2791,796,6177
2792,3792,39567
2793,1517,18662
2794,4464,927
2795,4597,14347
2796,271,1262
2797,922,7757
2798,257,2947
2799,278,1282
2800,299,5327
2801,313,28897
2802,82,18727
2803,502,21827
2806,1895,2617
2807,348,2252
2808,1111,11537
2810,873,362
2811,1909,1747
2812,1559,31547
2813,1615,82
2815,2343,22317
2816,2448,11982
2817,1104,6562
2818,1146,532
2820,3190,7867
2821,292,172
2824,320,8322
2826,782,22807
2827,404,10867
2828,964,28772
2829,4415,2997
2830,1580,6167
2831,936,1747
2832,2315,272
2833,96,9017
2834,124,952
2836,222,1632
2837,194,3337
2838,600,547
2839,1069,1197
2840,2525,4407
2841,313,27882
2843,3680,3517
2844,1279,5327
2845,810,14712
2846,1426,27282
2847,26,6222
2848,2665,12892
2851,1916,24777
2852,383,3332
2853,89,7227
2855,1300,3597
2856,1020,4567
2857,201,26892
2858,1615,1707
2859,4387,5967
2860,873,40437
2864,1909,712
2865,180,4642
2867,1895,6057
2869,670,2117
2870,2679,4617
2871,1608,2627
2874,271,3877
2875,565,3097
2876,1468,30607
2877,110,6902
2878,2357,1217
2879,1300,15327
2880,383,337
2881,320,452
2884,460,87
2886,873,3452
2887,432,6332
2889,89,14442
2891,1139,4022
2894,782,6312
2895,530,9007
2896,866,4697
2898,12,5427
2900,1440,12887
2901,922,6527
2902,1825,502
2904,306,3957
2905,1748,2127
2906,96,13332
2908,1125,11897
2909,1237,3827
2910,2021,1497
2911,404,1452
2912,201,2052
2913,341,7867
2914,1146,17082
2915,761,6662
2916,390,2597
2919,1041,4517
2921,4408,2312
2923,439,6352
2924,537,9717
2925,180,14007
2926,75,30877
2927,1657,1442
2929,2658,11592
2931,1328,9677
2932,404,12282
2933,264,7207
2934,1888,3212
2936,2441,13202
2937,2189,10357
2938,537,6047
2939,2280,5962
2940,537,5407
2941,1398,642
2943,1398,2992
2944,936,7822
2945,530,30482
2946,908,24917
2949,2553,31187
2951,894,4202
2952,558,3627
2953,1888,1442
2956,180,10527
2959,320,7972
2960,782,17037
2961,152,5082
2962,2385,477
2963,635,24197
2964,3533,5107
2966,3540,3397
2967,3078,23402
2968,3659,1402
2969,3078,8587
2971,201,9922
2973,761,31332
2974,1734,35557
2975,3757,2727
2976,1041,1212
2977,1272,7022
2978,4184,3132
2979,271,5172
2980,2175,21057
2982,1748,6222
2985,2336,40542
2986,2196,8742
2987,306,102
2989,971,6422
2990,1545,527
2991,313,2827
2992,747,957
2994,3764,8332
2995,1013,3057
2997,488,5057
2999,1006,647
3000,1195,622
3001,1041,19572
3003,1447,3797
3005,222,7417
3006,2287,1202
3008,1615,9517
3009,1615,15692
3010,54,1667
3011,4331,6637
3012,635,19722
3013,313,3312
3014,362,27932
3015,3211,29167
3016,2301,9467
3017,2385,2127
3018,712,3752
3019,1111,7557
3021,292,16187
3022,712,16092
3023,110,6167
3024,1153,1247
3025,2448,19862
3026,747,1562
3027,4450,3762
3028,2532,7717
3030,908,12172
3031,1174,39547
3032,89,957
3033,3561,7262
3035,3400,47
3037,1629,4782
3038,2392,26912
3039,887,4912
3040,1748,4622
3041,1405,20037
3042,320,23552
3043,544,37
3044,89,17667
3045,383,3742
3046,2070,572
3047,96,3852
3048,292,1202
3050,2448,14322
3051,12,4602
3052,3008,3782
3053,383,13377
3054,75,13692
3056,1300,23592
3057,887,4237
3058,2399,2552
3059,1825,2202
3061,4345,8172
3063,614,4877
3064,481,17997
3066,40,5697
3067,3267,2622
3068,810,9497
3069,2021,24747
3071,264,6827
3072,1440,7477
3073,1608,6122
3074,1216,1752
3075,1713,1202
3076,292,307
3078,2637,4027
3079,180,16392
3080,544,10552
3081,3890,13512
3082,1111,26827
3083,747,3177
3084,75,1242
3086,1468,11557
3087,110,3697
3088,481,14602
3089,1629,5227
3090,1405,87
3091,621,4367
3092,1209,957
3093,1783,877
3095,3120,5057
3096,1517,142
3097,635,16187
3098,4030,2207
3099,887,2342
3100,383,717
3101,1426,632
3102,341,5647
3103,1041,17352
3105,3855,3477
3106,19,2632
3107,670,8167
3109,264,3497
3110,1125,22832
3111,2238,17672
3112,3694,7867
3113,2602,5007
3115,1349,2622
3116,1825,7362
3117,761,6237
3121,831,7552
3122,1524,612
3123,684,34272
3124,19,5327
3125,327,4497
3128,922,1532
3129,1328,14017
3130,3015,5157
3131,1132,7462
3133,222,14092
3134,383,7687
3135,201,6822
3136,1748,3092
3137,957,852
3138,2945,527
3139,705,2322
3140,4639,9357
3141,481,7457
3142,2035,4042
3143,2210,6337
3144,3624,2342
3145,1153,12627
3146,1727,11427
3147,3078,617
3148,572,16367
3149,978,4607
3152,75,3922
3153,320,22067
3154,243,15722
3155,383,9412
3156,1013,4727
3157,1125,2387
3158,1055,417
3159,2168,4412
3161,2728,832
3162,376,967
3163,663,23867
3164,873,6092
3165,1650,20842
3166,404,11317
3167,3554,582
3170,1440,1727
3171,1146,14127
3172,684,1192
3173,635,967
3174,285,13007
3175,313,14087
3176,446,3862
3179,852,13882
3180,1020,6147
3181,1258,3792
3182,1342,8217
3183,306,1092
3185,964,14347
3186,3330,3622
3187,2882,1232
3188,404,7972
3189,1713,10492
3190,1916,20517
3191,1167,952
3192,404,11787
3193,2322,5967
3194,1041,102
3195,2077,1037
3196,1055,3542
3197,1237,8147
3200,390,9877
3201,1111,18032
3202,271,38832
3203,1860,1182
3204,1265,527
3205,82,727
3207,922,10252
3208,964,11657
3209,691,2312
3210,1832,6562
3211,2525,6222
3212,2385,6022
3213,40,27657
3215,1111,5227
3216,2721,15447
3217,922,987
3218,677,5787
3221,1048,647
3222,2476,522
3223,257,417
3224,2700,3642
3227,2294,2987
3228,201,11162
3229,2861,857
3230,1167,257
3231,2875,9497
3232,1566,5007
3233,3071,1442
3234,2427,2312
3235,383,277
3236,1741,30092
3237,1251,1202
3238,208,17742
3239,2168,9797
3240,3085,15292
3242,271,5807
3245,1489,927
3247,2994,2392
3248,4366,15492
3249,12,26017
3250,208,7847
3251,306,18857
3252,12,1802
3254,194,347
3255,2210,14087
3258,1825,1007
3259,138,8797
3260,12,20942
3261,1202,13837
3262,376,13342
3263,2553,30702
3264,19,27
3265,1055,10972
3266,621,7747
3267,761,3222
3268,341,5502
3269,481,40347
3270,19,6547
3272,3078,3217
3273,2112,172
3274,201,2617
3275,2175,28997
3277,691,14162
3278,1251,9742
3281,285,27222
3282,1272,6407
3283,1125,6867
3284,873,13072
3286,12,362
3287,614,2342
3288,320,7042
3289,873,8117
3290,26,19427
3292,2553,30112
3293,3071,33837
3294,635,9137
3296,1335,10552
3297,614,7262
3298,1552,20212
3300,2238,12877
3301,2861,287
3302,635,34897
3306,19,7547
3307,3470,10137
3308,201,26827
3309,1300,19372
3311,971,4892
3312,355,3217
3313,425,1817
3314,754,5777
3315,929,4012
3318,131,3337
3319,397,8417
3320,3064,2417
3321,1692,4282
3322,1909,30292
3323,2210,14687
3325,131,437
3327,537,4707
3329,362,5647
3331,922,13127
3332,1517,17502
3333,327,3837
3334,922,22352
3335,3001,6122
3336,82,39592
3337,985,12197
3338,1139,9402
3339,1139,1907
3340,75,12517
3343,817,6057
3344,208,887
3346,1580,1302
3347,3498,532
3348,1286,3082
3349,404,41622
3350,383,7572
3351,614,607
3353,4079,2342
3354,698,2967
3355,383,4372
3358,705,1337
3360,3631,952
3362,894,192
3363,1258,4012
3364,75,37302
3365,110,12697
3366,866,1912
3368,2294,16317
3369,3946,252
3373,299,41202
3374,481,17182
3375,271,11642
3376,1405,4132
3377,2189,21077
3378,439,10037
3379,264,4492
3380,957,3412
3381,2945,12027
3382,642,4692
3384,621,532
3385,152,6812
3386,82,23277
3388,292,5102
3390,1461,8117
3391,4191,22747
3392,1475,7197
3393,971,5532
3394,61,9327
3395,355,8397
3396,4667,3552
3397,852,8332
3398,1930,7362
3399,691,727
3400,1251,3787
3401,474,5652
3403,341,3222
3406,54,13367
3407,4177,2562
3408,838,37822
3409,1104,1172
3410,1041,9247
3411,3036,6902
3413,537,10557
3414,173,10352
3415,1426,9357
3417,19,13472
3419,1608,5172
3420,2238,10572
3423,4485,2317
3425,264,19422
3426,2658,2202
3428,614,1622
3429,2385,12347
3430,362,87
3431,2763,1002
3432,320,7332
3433,1538,1007
3434,110,12412
3435,936,25722
3436,747,28547
3438,3757,1912
3439,873,5207
3440,201,20417
3441,61,6027
3442,1902,342
3443,866,527
3444,481,15972
3445,1335,2442
3446,299,567
3447,2238,5622
3448,3491,19612
3449,873,8107
3450,201,30332
3451,1405,11587
3452,1111,662
3456,4541,5062
3457,712,12567
3458,1426,6547
3459,747,12217
3460,1300,8592
3461,2077,19642
3462,75,37277
3463,1622,6197
3464,698,642
3465,3603,4382
3466,1741,4367
3467,82,10512
3469,670,8587
3470,1636,26477
3471,1650,7737
3472,1426,682
3473,635,9837
3474,635,32097
3475,404,12367
3477,845,10632
3478,341,6662
3479,2196,1307
3481,747,762
3482,264,392
3483,3400,2857
3484,1048,3242
3485,187,15107
3486,2973,3797
3487,1251,5907
3488,439,1917
3489,313,13562
3490,2392,23912
3491,1545,1402
3492,264,6917
3494,474,2827
3495,614,2197
3496,1111,6072
3497,2133,7642
3498,1230,3787
3499,75,3587
3501,306,6517
3502,271,9057
3503,110,1097
3504,173,5132
3505,698,24862
3506,82,24262
3507,1342,6692
3508,719,57
3510,635,16422
3511,831,8882
3512,313,14002
3513,1986,1747
3514,2007,1292
3517,2525,952
3518,4226,13837
3520,1531,9742
3521,222,3702
3522,229,5327
3523,2035,882
3524,817,4742
3525,2231,7397
3527,320,6057
3528,390,3902
3530,2392,3597
3531,1237,10137
3532,1741,11407
3533,1202,4082
3534,2315,8662
3535,1097,7467
3536,1496,25822
3537,873,18177
3538,908,15672
3539,2945,6162
3540,1426,5702
3541,89,30307
3542,1041,25902
3543,19,13637
3544,2567,1347
3545,1426,35797
3546,82,6782
3547,908,827
3548,873,3882
3549,782,1547
3550,257,41202
3552,61,5447
3553,103,72
3554,159,117
3556,376,2107
3559,2259,19587
3560,1440,10432
3562,131,667
3563,4527,13472
3564,4149,1832
3565,1111,21302
3566,61,5827
3568,1440,4027
3569,1531,292
3571,3883,1192
3572,873,15692
3573,96,2687
3574,264,2677
3575,481,4857
3577,222,1567
3578,810,10137
3579,376,4407
3580,1454,4462
3581,2861,527
3584,1797,4367
3585,558,5757
3587,2098,4282
3588,201,9552
3589,1328,7152
3591,1286,12362
3592,614,4602
3593,1349,1497
3594,320,18347
3595,3862,3802
3596,110,5837
3597,166,842
3598,313,17932
3600,1531,1232
3602,1440,20157
3603,614,3892
3604,1223,2182
3605,4345,3762
3606,376,6787
3607,12,28832
3608,1055,11392
3609,3547,7127
3610,1132,1292
3612,1153,1092
3613,1440,2462
3614,383,14822
3615,1601,2997
3617,796,11527
3618,3862,2252
3620,110,6502
3621,82,13312
3624,1405,7037
3625,2840,13787
3629,537,17
3630,82,15352
3633,964,30767
3634,747,2407
3635,61,4302
3636,173,572
3637,824,10877
3639,747,7512
3640,558,5467
3641,4324,10052
3642,222,2612
3644,327,21552
3645,2049,1597
3646,152,392
3647,3617,21247
3649,4667,19342
3650,1734,8267
3651,3190,7402
3652,3085,23262
3653,1426,2242
3654,3015,3242
3655,1440,3802
3656,4380,15937
3657,565,5407
3658,852,10472
3659,1643,5372
3660,1013,2407
3661,3589,1297
3662,313,1107
3663,1524,967
3664,1706,727
3665,26,11952
3666,1132,6987
3667,1755,2822
3668,3708,2107
3669,180,5917
3670,124,18487
3671,404,15627
3672,404,11537
3673,985,452
3675,341,29867
3676,124,13517
3678,313,9122
3681,1258,197
3682,215,592
3685,264,6117
3686,621,8227
3688,285,12482
3690,467,37442
3691,4373,6172
3692,2385,6652
3693,873,21867
3694,985,847
3695,278,13332
3696,2007,952
3697,873,6197
3698,474,1792
3699,3246,342
3700,873,39837
3701,964,2707
3702,747,24467
3703,2287,6882
3704,383,152
3706,1545,19242
3707,3274,302
3708,1111,1272
3709,887,1412
3710,1097,5737
3711,4534,11722
3712,1265,10937
3715,4275,20017
3717,3701,1107
3718,82,7327
3719,3190,1102
3720,4324,7302
3721,915,1367
3724,1251,1452
3725,3078,887
3726,495,2052
3727,404,7157
3729,1153,1707
3732,1405,357
3733,1251,1892
3734,327,31277
3735,782,15762
3736,208,592
3737,4352,2552
3739,19,2257
3740,2770,10442
3741,1146,19612
3742,292,7927
3743,922,2297
3745,936,2112
3747,278,1657
3748,1615,13367
3749,2882,3397
3750,292,2312
3751,1426,3927
3752,418,1802
3753,4177,1172
3754,635,41867
3755,1181,19892
3757,936,8322
3758,481,16887
3760,901,5112
3761,411,927
3762,12,727
3763,75,16052
3764,1720,17857
3769,75,7247
3770,3463,13082
3771,908,33562
3772,2098,3612
3773,964,24302
3774,159,13207
3775,1125,3387
3776,2343,1452
3777,565,202
3778,4289,3252
3779,4499,4902
3780,19,11472
3781,425,15957
3782,712,26827
3783,124,7687
3784,362,32
3785,2098,927
3787,810,3912
3788,103,1092
3789,3232,692
3790,677,357
3791,61,11392
3792,838,3417
3794,873,10177
3795,2028,402
3796,1447,1512
3797,530,2917
3798,3596,33232
3799,61,11592
3800,201,14727
3801,110,14372
3802,1699,2132
3803,1545,18787
3804,922,12327
3807,264,3057
3808,873,17857
3809,2448,27067
3810,229,8332
3811,124,15397
3812,1209,7152
3813,621,9877
3814,82,4717
3815,2770,297
3817,481,24872
3818,1615,20707
3820,635,17157
3822,1426,4112
3824,2651,197
3826,1055,1292
3827,1251,7882
3828,887,10517
3829,3911,957
3830,2847,18412
3832,894,7607
3833,96,1182
3835,75,38307
3836,404,4327
3837,1706,592
3838,712,7282
3839,2875,18467
3841,1146,7292
3843,425,3812
3844,3519,7437
3845,2357,3787
3847,635,12122
3848,439,30382
3850,2896,5227
3851,12,2207
3852,1062,2182
3853,1727,26132
3854,1048,10217
3855,1916,10607
3856,306,7872
3857,152,5502
3858,2574,6437
3861,285,28147
3862,383,7857
3865,852,12012
3866,698,812
3867,887,527
3868,705,5667
3870,425,27132
3871,3575,18117
3872,1622,7822
3873,1041,18462
3874,2798,417
3876,383,30082
3878,180,417
3879,2735,5832
3880,635,43337
3881,712,1667
3882,635,3142
3883,2014,237
3885,313,1832
3886,404,16747
3887,124,9057
3888,89,1697
3889,4282,4647
3890,1461,102
3891,2875,2732
3892,1650,692
3893,467,7372
3896,782,2127
3897,1720,1347
3898,3561,552
3899,1979,33777
3901,404,9937
3902,768,15672
3903,355,2132
3904,75,20082
3905,1524,4327
3906,866,15822
3907,1762,20362
3909,4177,18657
3910,838,307
3912,782,357
3913,887,1327
3914,3568,887
3915,264,20017
3916,89,22187
3917,75,11032
3918,1650,9372
3921,691,17
3922,2056,9082
3923,873,7182
3924,747,5817
3925,404,1532
3926,1258,2597
3927,1426,13037
3929,201,14117
3930,565,5722
3931,782,17057
3932,383,14457
3933,817,1257
3934,383,5072
3935,3904,2342
3936,537,4027
3937,3498,24622
3938,1055,6472
3939,2511,16192
3941,3309,4212
3942,2077,4122
3943,1125,27132
3945,558,5442
3946,2315,1892
3947,761,6447
3948,355,21067
3949,313,10137
3950,383,932
3951,2819,5227
3952,3827,4382
3954,61,6777
3955,82,10627
3956,1146,1967
3958,614,39037
3959,635,3487
3960,754,13337
3962,4324,1987
3963,852,4522
3964,1755,9867
3965,19,13547
3966,922,9422
3967,971,567
