movie,income,g1,g2,g3,g4,g5,g6
4037,2856050,Thriller,,,,,
4042,21565607,Drama,,,,,
4047,4129514,Action,Drama,Thriller,,,
4052,9827914,Drama,Thriller,,,,
4057,2080442,Comedy,,,,,
4062,6849677,Drama,Thriller,,,,
4067,6879070,Comedy,IMAX,,,,
4072,5141224,Drama,Thriller,,,,
4077,5422921,Action,,,,,
4082,4548383,Action,Thriller,,,,
4087,2671491,Drama,,,,,
4092,2287529,Comedy,Drama,,,,
4097,4042547,Drama,,,,,
4102,1225295,Comedy,,,,,
4107,2971374,Comedy,,,,,
4112,3456383,Drama,Thriller,,,,
4117,3781627,Comedy,,,,,
4122,5341252,Comedy,Western,,,,
4127,18532716,Action,Drama,Thriller,,,
4132,8357798,Comedy,,,,,
4137,11271716,Action,,,,,
4142,15069229,Action,Drama,,,,
4147,2838012,Drama,,,,,
4152,4380050,,,,,,
4157,7068933,Action,Comedy,,,,
4162,740613,Comedy,Thriller,,,,
4167,5099481,Drama,,,,,
4172,4489199,Comedy,,,,,
4177,6986775,Drama,,,,,
4182,8237406,Drama,,,,,
4187,2391954,Action,Comedy,,,,
4192,1530143,Comedy,Drama,,,,
4197,4014630,Drama,Thriller,,,,
4202,11146800,Comedy,Drama,,,,
4207,3797142,Comedy,Drama,,,,
4212,1193644,Action,Thriller,,,,
4217,13629957,Drama,,,,,
4222,1464115,Drama,,,,,
4227,20896276,Drama,,,,,
4232,3514672,,,,,,
4237,3088814,Comedy,Drama,,,,
4242,2626068,Drama,,,,,
4247,7704272,Action,Comedy,,,,
4252,10399818,Drama,,,,,
4257,11521351,Comedy,Thriller,,,,
4262,1720954,Drama,,,,,
4267,7174126,Comedy,Drama,,,,
4272,754035,Drama,,,,,
4277,2655583,Comedy,,,,,
4282,9542255,Drama,Thriller,,,,
4287,2014758,,,,,,
4292,4248978,Drama,,,,,
4297,15376354,Comedy,Drama,,,,
4302,2208465,Drama,Thriller,,,,
4307,1346024,Action,,,,,
4312,5101062,,,,,,
4317,9571254,,,,,,
4322,3684547,Drama,,,,,
4327,3792941,Action,Comedy,Drama,,,
4332,5720217,Comedy,,,,,
4337,877801,Comedy,Drama,,,,
4342,857761,Drama,,,,,
4347,568112,Drama,,,,,
4352,2731538,Drama,Thriller,,,,
4357,8970688,Drama,,,,,
4362,5890986,Drama,,,,,
4367,3612638,,,,,,
4372,5199407,Drama,,,,,
4377,9869717,Action,Drama,,,,
4382,3779633,IMAX,,,,,
4387,5473381,Comedy,,,,,
4392,9843012,Drama,Thriller,,,,
4397,8249582,Comedy,Drama,,,,
4402,3926705,Comedy,,,,,
4407,12144373,,,,,,
4412,7040665,Western,,,,,
4417,19583991,Action,Drama,Thriller,,,
4422,23186243,Horror,Thriller,,,,
4427,3419248,Drama,,,,,
4432,464716,Comedy,,,,,
4437,7520284,Thriller,,,,,
4442,9801383,Comedy,,,,,
4447,3939246,Comedy,,,,,
4452,2120282,Action,Drama,,,,
4457,3782532,Drama,,,,,
4462,2677336,Drama,,,,,
4467,19797233,Drama,,,,,
4472,1565236,Drama,,,,,
4477,3957370,Comedy,,,,,
4482,4061487,Drama,Thriller,,,,
4487,3089085,Drama,Thriller,,,,
4492,5600052,Drama,,,,,
4497,2975014,Action,Thriller,,,,
4502,12135827,Drama,Thriller,,,,
4507,6355059,Drama,Thriller,,,,
4512,1775213,Comedy,,,,,
4517,4419473,Drama,,,,,
4522,3640882,Action,,,,,
4527,3947509,Horror,Thriller,,,,
4532,4814485,Comedy,,,,,
4537,10549884,Comedy,Drama,,,,
4542,2410137,Comedy,Drama,,,,
4547,1544360,Action,Comedy,Thriller,,,
4552,9145450,Comedy,Thriller,,,,
4557,737955,Drama,,,,,
4562,2917588,Action,Comedy,Thriller,,,
4567,2946078,Action,Drama,,,,
4572,2568187,Drama,,,,,
4577,9280968,Comedy,,,,,
4582,11111620,Action,Thriller,,,,
4587,2756208,Comedy,,,,,
4592,2343014,Action,IMAX,,,,
4597,518640,Comedy,,,,,
4602,3077399,Comedy,,,,,
4607,1492903,Comedy,Western,,,,
4612,9808767,Thriller,,,,,
4617,1587316,Action,Thriller,,,,
4622,1079858,Comedy,Drama,,,,
4627,6409694,Drama,,,,,
4632,327167,Comedy,,,,,
4637,727267,Action,Drama,Thriller,,,
4642,2123614,Drama,Thriller,,,,
4647,2053322,Comedy,,,,,
4652,467120,Comedy,Drama,,,,
4657,3464587,Comedy,Drama,,,,
4662,9719211,Comedy,,,,,
4667,1461776,Thriller,,,,,
4672,3189994,Drama,,,,,
4677,7057417,Comedy,Drama,,,,
4682,2776203,Comedy,,,,,
4687,1577731,Comedy,,,,,
4692,13053503,Comedy,,,,,
4697,2837307,Action,,,,,
4702,14843923,Action,Drama,,,,
4707,13116656,Drama,Thriller,,,,
4712,20262936,Comedy,Drama,,,,
4717,8555220,Comedy,Drama,,,,
4722,3381252,Action,,,,,
4727,3441893,Comedy,,,,,
4732,3841101,Comedy,,,,,
4737,1140284,Comedy,,,,,
4742,5053266,Drama,,,,,
4747,6004129,Action,Drama,Thriller,,,
4752,5224323,Thriller,,,,,
4757,1525896,Action,Horror,,,,
4762,2420742,Comedy,Drama,,,,
4767,1191128,Drama,,,,,
4772,14566392,Drama,,,,,
4777,3588370,Comedy,,,,,
4782,5913110,Comedy,,,,,
4787,7376573,Comedy,,,,,
4792,382684,Action,Thriller,,,,
4797,6613987,Action,Thriller,,,,
4802,3027166,Action,Comedy,,,,
4807,6920333,Drama,,,,,
4812,6311034,Drama,Thriller,,,,
4817,338132,Action,,,,,
4822,5544268,Drama,Horror,Thriller,,,
4827,6018937,Drama,,,,,
4832,669451,Comedy,Western,,,,
4837,2463402,Action,Thriller,,,,
4842,2948281,Drama,,,,,
4847,844950,Drama,,,,,
4852,2127733,Comedy,,,,,
4857,2125437,Action,Thriller,,,,
4862,3994487,Comedy,,,,,
4867,1888449,Drama,Thriller,,,,
4872,8076341,Horror,,,,,
4877,8521812,Drama,,,,,
4882,297507,Comedy,,,,,
4887,13850704,Drama,,,,,
4892,2202568,Comedy,,,,,
4897,2126039,Comedy,,,,,
4902,5848072,Comedy,,,,,
4907,1410711,Action,Comedy,,,,
4912,2913354,Comedy,Drama,,,,
4917,5175103,Action,Thriller,,,,
4922,16867321,Drama,,,,,
4927,4119703,Comedy,Drama,,,,
4932,1512919,Drama,,,,,
4937,2719104,Action,Thriller,Western,,,
4942,509214,Comedy,,,,,
4947,9018263,Drama,,,,,
4952,6435881,Comedy,Drama,,,,
4957,1594074,Comedy,,,,,
4962,6036712,Comedy,Drama,,,,
4967,730448,Horror,,,,,
4972,1035911,Comedy,,,,,
4977,576581,Action,Comedy,Horror,,,
4982,4478013,Comedy,,,,,
4987,4005652,Drama,,,,,
4992,2347914,Drama,,,,,
4997,2244162,Comedy,,,,,
5002,14949644,Comedy,Drama,,,,
5007,1809604,Action,,,,,
5012,7587042,Drama,,,,,
5017,21091842,,,,,,
5022,3199570,Comedy,,,,,
5027,1497331,Drama,,,,,
5032,13295266,Drama,,,,,
5037,686725,Horror,,,,,
5042,4170533,Drama,Horror,Thriller,,,
5047,2980440,Comedy,,,,,
5052,21399895,Comedy,Drama,,,,
5057,6443194,Drama,,,,,
5062,4714298,Thriller,,,,,
5067,4245296,Action,Comedy,,,,
5072,24932,Drama,Thriller,,,,
5077,3556692,Action,,,,,
5082,1143890,Action,,,,,
5087,310731,,,,,,
5092,2460662,Comedy,,,,,
5097,9360525,Comedy,Drama,,,,
5102,3791250,Comedy,,,,,
5107,2138589,Action,Comedy,,,,
5112,6154179,Action,Thriller,,,,
5117,3772466,Drama,,,,,
5122,1270517,Action,Thriller,,,,
5127,2880506,Drama,,,,,
5132,1385189,Drama,Horror,Thriller,,,
5137,8559014,Comedy,,,,,
5142,1831542,Comedy,,,,,
5147,10207124,Drama,,,,,
5152,9157023,Drama,,,,,
5157,461219,Action,Comedy,,,,
5162,2833103,Action,Comedy,,,,
5167,2448809,Comedy,Drama,,,,
5172,4000346,Action,Thriller,,,,
5177,3767077,Drama,,,,,
5182,5391764,Comedy,,,,,
5187,13683264,Action,Drama,,,,
5192,8247224,Comedy,,,,,
5197,27380439,Drama,,,,,
5202,185792,Drama,,,,,
5207,6325265,Action,Horror,,,,
5212,13104360,Drama,,,,,
5217,3901787,Comedy,Drama,,,,
5222,2742670,Comedy,Drama,,,,
5227,4661931,Action,,,,,
5232,1303626,,,,,,
5237,773271,Action,,,,,
5242,6657726,Action,Drama,Thriller,,,
5247,4059419,Drama,Horror,Thriller,,,
5252,552701,Drama,Thriller,IMAX,,,
5257,6579193,Drama,,,,,
5262,968491,Comedy,,,,,
5267,3838188,Drama,,,,,
5272,6802738,Drama,,,,,
5277,10967439,Drama,,,,,
5282,1540158,Comedy,,,,,
5287,4049958,Drama,Thriller,,,,
5292,2904533,Comedy,,,,,
5297,6877928,Drama,,,,,
5302,4256477,Comedy,,,,,
5307,3169012,Drama,Thriller,,,,
5312,6373724,Comedy,,,,,
5317,6539569,,,,,,
5322,6901710,Drama,,,,,
5327,4567128,Action,Drama,,,,
5332,20808637,Drama,,,,,
5337,1896476,Comedy,Drama,,,,
5342,808650,Drama,,,,,
5347,2634025,Drama,,,,,
5352,4726591,Drama,,,,,
5357,3078173,Drama,,,,,
5362,1132358,,,,,,
5367,4591809,,,,,,
5372,1744935,Action,Comedy,Western,,,
5377,2045722,Drama,Thriller,,,,
5382,321115,Action,,,,,
5387,3334889,Comedy,Drama,,,,
5392,24494,Comedy,Drama,,,,
5397,6144193,Action,Drama,Thriller,,,
5402,1739693,Drama,,,,,
5407,2343493,Action,Thriller,,,,
5412,7675518,Comedy,Drama,,,,
5417,1821017,Horror,Thriller,,,,
5422,3320527,Comedy,,,,,
5427,3698933,Drama,Thriller,,,,
5432,1455371,Comedy,Drama,,,,
5437,15706751,Drama,,,,,
5442,4362621,Comedy,,,,,
5447,9632748,Comedy,Drama,,,,
5452,1193604,Drama,,,,,
5457,1673235,Action,IMAX,,,,
5462,2658628,Action,Comedy,,,,
5467,3831710,Drama,,,,,
5472,414327,Action,,,,,
5477,1165020,Action,Thriller,,,,
5482,4211620,Comedy,,,,,
5487,5476250,Comedy,Drama,,,,
5492,8032117,Comedy,,,,,
5497,26653738,Comedy,Drama,,,,
5502,8885704,Drama,,,,,
5507,3309956,Action,Drama,Thriller,,,
5512,2625834,Thriller,,,,,
5517,3911337,Comedy,,,,,
5522,11308912,Drama,,,,,
5527,9444265,,,,,,
5532,8296417,Action,Drama,Thriller,,,
5537,4397000,Comedy,,,,,
5542,69914,Comedy,,,,,
5547,4262659,Western,,,,,
5552,1725947,Comedy,Drama,,,,
5557,5901038,Comedy,,,,,
5562,26321914,Comedy,Thriller,,,,
5567,2398331,Thriller,,,,,
5572,7754671,Drama,,,,,
5577,4550308,Drama,,,,,
5582,10050741,Drama,Thriller,,,,
5587,11958678,Action,Drama,,,,
5592,5623927,Comedy,,,,,
5597,9292932,,,,,,
5602,2958142,Comedy,,,,,
5607,9007698,Drama,,,,,
5612,7845501,,,,,,
5617,2932450,Comedy,,,,,
5622,7237635,Comedy,,,,,
5627,4456218,Action,Horror,Thriller,,,
5632,5193666,Comedy,Thriller,,,,
5637,6298052,Drama,,,,,
5642,709761,Comedy,,,,,
5647,5449593,,,,,,
5652,10181773,Comedy,Drama,,,,
5657,17434160,Comedy,,,,,
5662,4831717,Action,Thriller,,,,
5667,11842875,Drama,,,,,
5672,1806772,Horror,Thriller,,,,
5677,7023341,Drama,,,,,
5682,6090667,Drama,,,,,
5687,1620379,Action,IMAX,,,,
5692,3220884,,,,,,
5697,8932758,Drama,,,,,
5702,7074074,Drama,Thriller,,,,
5707,8390200,Drama,,,,,
5712,1575317,Comedy,Drama,,,,
5717,15069067,Comedy,,,,,
5722,900519,Comedy,,,,,
5727,19162410,Comedy,Drama,,,,
5732,8605981,Drama,,,,,
5737,2084679,Action,Thriller,,,,
5742,90494335,Comedy,,,,,
5747,5356082,Action,Horror,,,,
5752,3150909,Action,Comedy,Horror,,,
5757,4339721,Thriller,,,,,
5762,4346366,Horror,,,,,
5767,6970161,Comedy,,,,,
5772,5958311,Drama,,,,,
5777,5626366,Action,Drama,Thriller,,,
5782,2074870,Comedy,Horror,Thriller,,,
5787,5119365,Drama,,,,,
5792,685248,Action,Western,,,,
5797,6484713,Action,Comedy,Drama,,,
5802,3814408,Drama,,,,,
5807,4125720,Comedy,,,,,
5812,6017475,Comedy,Drama,,,,
5817,5911325,Drama,,,,,
5822,41335738,Comedy,Drama,,,,
5827,3506981,Comedy,Drama,,,,
5832,3335512,Comedy,,,,,
5837,8600943,Drama,,,,,
5842,7101719,Horror,,,,,
5847,11775009,Comedy,Drama,,,,
5852,6522239,Drama,Western,,,,
5857,8047854,Action,Horror,,,,
5862,2844318,Comedy,,,,,
5867,139580,Comedy,,,,,
5872,186854,Drama,Thriller,,,,
5877,4036185,Drama,,,,,
5882,8369144,,,,,,
5887,3217708,Comedy,Drama,,,,
5892,1925792,Comedy,Drama,,,,
5897,1368844,Comedy,,,,,
5902,5070634,Comedy,,,,,
5907,6537117,Comedy,,,,,
5912,4115317,Horror,Thriller,,,,
5917,8828335,Drama,,,,,
5922,4712956,Drama,Thriller,,,,
5927,12869561,Drama,,,,,
5932,816678,Drama,,,,,
5937,382749,Comedy,,,,,
5942,1421682,Action,Comedy,,,,
5947,4902329,Drama,Thriller,,,,
5952,695006,Drama,Thriller,,,,
5957,61076,Drama,Thriller,,,,
5962,4895234,Drama,,,,,
5967,7099976,Action,Drama,Thriller,,,
5972,3754296,Action,,,,,
5977,5050941,,,,,,
5982,2202965,Action,Comedy,Thriller,,,
5987,1612104,Horror,,,,,
5992,176165,Comedy,Drama,,,,
5997,3847596,Comedy,,,,,
6002,1937167,Action,Horror,,,,
6007,3879993,Drama,,,,,
6012,1180111,Drama,,,,,
6017,956510,Action,Comedy,,,,
6022,796774,Comedy,,,,,
6027,8450430,Drama,,,,,
6032,723909,Action,Thriller,IMAX,,,
6037,1153082,Action,,,,,
6042,11704022,Drama,,,,,
6047,20374280,Drama,Thriller,,,,
6052,4046148,Action,Thriller,,,,
6057,19379031,Drama,,,,,
6062,3629021,Drama,Thriller,,,,
6067,3141218,Horror,,,,,
6072,1204755,Action,Drama,,,,
6077,2764430,Action,Drama,,,,
6082,168936,Action,Comedy,,,,
6087,950399,Comedy,,,,,
6092,7122448,Action,Comedy,,,,
6097,3769684,Comedy,Thriller,,,,
6102,6493172,Comedy,Western,,,,
6107,6420922,Action,,,,,
6112,1079137,Drama,,,,,
6117,1324615,,,,,,
6122,8089748,Thriller,,,,,
6127,3607327,,,,,,
6132,87485,Comedy,,,,,
6137,7583192,Drama,,,,,
6142,1669497,,,,,,
6147,1782586,Comedy,Drama,,,,
6152,5249613,Comedy,Drama,Thriller,,,
6157,13228393,Comedy,Drama,,,,
6162,2696400,Action,Comedy,Horror,Thriller,,
6167,7816101,Drama,,,,,
6172,5502877,Drama,Thriller,,,,
6177,1206787,Horror,,,,,
6182,5969165,Drama,Thriller,,,,
6187,7800497,Drama,Thriller,,,,
6192,13567579,Drama,,,,,
6197,744735,Action,,,,,
6202,4995486,Comedy,,,,,
6207,338024,Action,Horror,Thriller,,,
6212,17523366,Drama,,,,,
6217,13322921,Action,Thriller,,,,
6222,3607740,Drama,,,,,
6227,6216071,Action,Thriller,,,,
6232,7296001,Comedy,Drama,,,,
6237,1032649,Action,Thriller,,,,
6242,3920507,Horror,Thriller,,,,
6247,7507687,Comedy,,,,,
6252,4098968,Drama,,,,,
6257,8399360,,,,,,
6262,10389445,Horror,,,,,
6267,5497502,Horror,Thriller,,,,
6272,2569605,Action,Thriller,,,,
6277,2991790,Comedy,Drama,,,,
6282,953702,Comedy,,,,,
6287,964132,Action,,,,,
6292,791981,Action,,,,,
6297,7322883,,,,,,
6302,4958405,Drama,,,,,
6307,6449890,Comedy,,,,,
6312,1478314,,,,,,
6317,5706096,Drama,Thriller,,,,
6322,2014106,Action,Comedy,,,,
6327,1538599,Thriller,,,,,
6332,3889835,Action,Thriller,,,,
6337,1250777,Action,Thriller,IMAX,,,
6342,5080774,Drama,Western,,,,
6347,3084220,Comedy,,,,,
6352,6531688,,,,,,
6357,2904810,Action,Thriller,,,,
6362,8300216,Comedy,Drama,,,,
6367,783142,Drama,Thriller,,,,
6372,1820672,Comedy,,,,,
6377,8231959,Drama,,,,,
6382,777361,Comedy,,,,,
6387,4859073,Comedy,,,,,
6392,6750904,Comedy,Drama,,,,
6397,1131195,Comedy,,,,,
6402,2056398,Action,Drama,Thriller,,,
6407,6554615,Action,Western,,,,
6412,67853,Action,Comedy,Thriller,,,
6417,4185219,Drama,Thriller,,,,
6422,1748403,Action,Drama,,,,
6427,6885737,Comedy,Drama,,,,
6432,1881746,Drama,,,,,
6437,3173292,Comedy,Drama,,,,
6442,3241277,Action,Comedy,,,,
6447,1659702,Comedy,,,,,
6452,796107,Action,Comedy,,,,
6457,3968561,Drama,,,,,
6462,4281003,Action,Comedy,,,,
6467,307697,Comedy,Drama,Thriller,,,
6472,7744475,Comedy,Horror,,,,
6477,229341,Action,Drama,,,,
6482,1953569,Comedy,,,,,
6487,2778176,Action,Drama,,,,
6492,3299382,Comedy,,,,,
6497,7372119,Comedy,Drama,,,,
6502,8537839,Comedy,,,,,
6507,4605997,Comedy,,,,,
6512,13663097,Drama,,,,,
6517,8862731,Comedy,Drama,,,,
6522,664573,Action,Thriller,IMAX,,,
6527,2190949,Comedy,,,,,
6532,7037529,Drama,,,,,
6537,3716813,Comedy,,,,,
6542,6032917,Drama,,,,,
6547,4006758,Drama,,,,,
6552,13918361,Drama,Thriller,,,,
6557,5710916,Drama,Thriller,,,,
6562,15382490,Action,Thriller,,,,
6567,6533241,Drama,Western,,,,
6572,2954744,Action,Thriller,,,,
6577,4495311,Drama,,,,,
6582,4978187,Action,Thriller,,,,
6587,1799111,Action,Thriller,,,,
6592,3570521,Drama,Thriller,,,,
6597,3906491,Comedy,,,,,
6602,363996,Comedy,,,,,
6607,7684809,Drama,,,,,
6612,281703,Action,Comedy,,,,
6617,3153187,Action,Thriller,,,,
6622,2862331,Drama,,,,,
6627,2352202,Action,IMAX,,,,
6632,14218571,Drama,Thriller,,,,
6637,1416055,Comedy,Drama,,,,
6642,2616330,Drama,,,,,
6647,4780882,Comedy,Drama,,,,
6652,744738,Comedy,,,,,
6657,7547779,Thriller,,,,,
6662,1612829,Comedy,,,,,
6667,960234,Drama,,,,,
6672,9928161,Comedy,Drama,,,,
6677,2893960,Action,Thriller,,,,
6682,14103558,Drama,,,,,
6687,4833812,Comedy,Drama,,,,
6692,3606995,Drama,,,,,
6697,7603462,,,,,,
6702,1123632,Action,Comedy,Thriller,,,
6707,7195767,Drama,,,,,
6712,6554491,Action,Drama,,,,
6717,3851398,Drama,,,,,
6722,7552223,Comedy,Drama,,,,
6727,1810772,Comedy,Drama,,,,
6732,4724168,Comedy,,,,,
6737,2398045,Action,Drama,IMAX,,,
6742,2173597,Western,,,,,
6747,10098638,Comedy,,,,,
6752,61113,Comedy,,,,,
6757,1322478,Action,Thriller,,,,
6762,1908164,Action,IMAX,,,,
6767,10372624,Horror,,,,,
6772,339655,Action,Comedy,Thriller,,,
6777,3052967,,,,,,
6782,5005578,Comedy,Drama,,,,
6787,5052405,Drama,,,,,
6792,18550616,Drama,,,,,
6797,5472701,Action,Comedy,Drama,,,
6802,2178887,Comedy,,,,,
6807,6667701,Action,Drama,Thriller,,,
6812,2986672,Drama,,,,,
6817,1815064,Action,,,,,
6822,4364510,Comedy,,,,,
6827,3605646,Drama,Thriller,,,,
6832,2532677,Action,Drama,Thriller,,,
6837,41851,Drama,,,,,
6842,34733948,,,,,,
6847,935254,Drama,,,,,
6852,5558052,Drama,,,,,
6857,463467,Drama,,,,,
6862,9511146,Drama,Thriller,,,,
6867,12903710,Comedy,,,,,
6872,2531110,Comedy,Drama,,,,
6877,6467768,Drama,,,,,
6882,5479365,Comedy,Drama,,,,
6887,12832755,Thriller,,,,,
6892,4039343,Comedy,Drama,,,,
6897,4752416,Drama,Thriller,,,,
6902,6215651,Action,Comedy,Horror,,,
6907,1394721,Comedy,Horror,,,,
6912,2004879,Comedy,,,,,
6917,2854019,Action,Drama,,,,
6922,5133700,Horror,Thriller,,,,
6927,8512754,Action,Drama,,,,
6932,6450364,Thriller,,,,,
6937,9588208,Drama,Thriller,,,,
6942,97751234,Comedy,Drama,,,,
6947,1435536,Comedy,,,,,
6952,1690674,Comedy,,,,,
6957,2237487,Action,Drama,,,,
6962,1406531,Action,Comedy,Thriller,,,
6967,999696,Drama,,,,,
6972,1819112,Comedy,,,,,
6977,7538485,IMAX,,,,,
6982,13406864,Comedy,,,,,
6987,3129935,Comedy,,,,,
6992,2497522,Drama,,,,,
6997,6818910,Western,,,,,
7002,7420073,Thriller,,,,,
7007,1336604,Thriller,,,,,
7012,2522673,Action,,,,,
7017,13973491,Action,Comedy,Thriller,,,
7022,2542027,Drama,Thriller,,,,
7027,12423654,Comedy,Drama,,,,
7032,15921484,Drama,Thriller,,,,
7037,8231279,Comedy,,,,,
7042,10082954,Comedy,Drama,,,,
7047,948095,Comedy,,,,,
7052,19486926,Horror,Thriller,,,,
7057,4899045,Comedy,,,,,
7062,12238679,Drama,,,,,
7067,914017,Comedy,,,,,
7072,5456101,Comedy,Drama,,,,
7077,3090002,Action,Comedy,,,,
7082,6993517,Drama,Thriller,,,,
7087,2378781,Comedy,,,,,
7092,2214133,Drama,Thriller,,,,
7097,9455028,Thriller,,,,,
7102,1695411,Comedy,,,,,
7107,4748882,,,,,,
7112,4448282,Comedy,Drama,,,,
7117,933957,Action,,,,,
7122,3703581,Comedy,,,,,
7127,4139867,Drama,,,,,
7132,7269642,Drama,Thriller,,,,
7137,322828,Comedy,,,,,
7142,1644999,Comedy,,,,,
7147,2807223,Drama,,,,,
7152,8696288,,,,,,
7157,1006986,Drama,Thriller,,,,
7162,565728,Drama,,,,,
7167,6382432,Action,Horror,,,,
7172,5733525,Comedy,,,,,
7177,3384722,Drama,,,,,
7182,1434126,Action,Comedy,Thriller,,,
7187,522145,Action,Drama,Thriller,IMAX,,
7192,4840517,Comedy,Drama,,,,
7197,3209286,Comedy,,,,,
7202,12429850,Action,Drama,Thriller,,,
7207,15960278,Comedy,,,,,
7212,1544073,Action,Drama,,,,
7217,7614134,Drama,,,,,
7222,3417866,Action,Thriller,,,,
7227,3766758,Action,Comedy,,,,
7232,9771999,Comedy,Thriller,,,,
7237,4045916,Horror,Thriller,,,,
7242,10716856,Action,Comedy,,,,
7247,2222001,IMAX,,,,,
7252,2733142,Comedy,,,,,
7257,1467001,Comedy,Drama,,,,
7262,1977672,Action,Comedy,,,,
7267,2282156,Drama,,,,,
7272,8931419,Drama,,,,,
7277,1216820,Comedy,,,,,
7282,1012473,Comedy,,,,,
7287,4352501,Drama,,,,,
7292,1305881,Comedy,Drama,,,,
7297,13304975,Action,Thriller,,,,
7302,2187309,Comedy,Horror,,,,
7307,2531373,Drama,,,,,
7312,4287900,Drama,,,,,
7317,12871246,Comedy,Drama,,,,
7322,2936090,Thriller,,,,,
7327,4121182,Drama,Thriller,,,,
7332,2185253,Comedy,,,,,
7337,1838067,Drama,,,,,
7342,2729951,Action,Thriller,,,,
7347,6325362,,,,,,
7352,2904911,Action,,,,,
7357,488176,Action,Thriller,,,,
7362,9879116,Comedy,,,,,
7367,4884524,Action,Thriller,,,,
7372,5288590,Drama,,,,,
7377,3122405,Drama,,,,,
7382,422664,Comedy,,,,,
7387,6499192,Comedy,Drama,,,,
7392,23726327,Drama,,,,,
7397,9676372,,,,,,
7402,3014047,IMAX,,,,,
7407,1418494,Action,IMAX,,,,
7412,1984364,Thriller,,,,,
7417,2883420,Drama,,,,,
7422,2360654,Comedy,,,,,
7427,3177009,Comedy,,,,,
7432,4810284,Comedy,Drama,,,,
7437,1771390,Action,Comedy,,,,
7442,73024,Comedy,,,,,
7447,6928242,Comedy,,,,,
7452,925573,Action,,,,,
7457,954641,Thriller,,,,,
7462,2200821,Comedy,,,,,
7467,8694784,Action,Thriller,,,,
7472,1228104,Comedy,,,,,
7477,2216616,Drama,,,,,
7482,3072240,Drama,Horror,,,,
7487,11939584,Comedy,,,,,
7492,13178143,Comedy,Drama,,,,
7497,5356616,Action,Comedy,,,,
7502,1056473,Comedy,,,,,
7507,967334,Comedy,,,,,
7512,1115168,Comedy,,,,,
7517,8350513,Comedy,Drama,,,,
7522,10648947,Drama,Horror,Thriller,,,
7527,3703056,Horror,,,,,
7532,5202901,Drama,,,,,
7537,9056872,Comedy,,,,,
7542,3559219,Drama,Thriller,,,,
7547,6053624,Comedy,,,,,
7552,2982169,,,,,,
7557,1045237,Comedy,Drama,,,,
7562,5910217,Drama,,,,,
7567,3435130,Comedy,Horror,Thriller,,,
7572,8296001,Comedy,Thriller,,,,
7577,4423939,Drama,,,,,
7582,5054836,Drama,Thriller,,,,
7587,10521420,Comedy,Drama,,,,
7592,3512706,Comedy,Drama,,,,
7597,1435198,Horror,Thriller,,,,
7602,2944433,Action,Thriller,,,,
7607,4017840,Comedy,Drama,,,,
7612,1315413,Drama,Thriller,,,,
7617,1294919,Action,,,,,
7622,1898752,Action,,,,,
7627,1225361,Comedy,Drama,,,,
7632,3253927,Comedy,Drama,,,,
7637,2780907,Comedy,Horror,Thriller,,,
7642,842480,Comedy,,,,,
7647,9064844,,,,,,
7652,438572,Horror,Thriller,,,,
7657,1741716,Comedy,Drama,,,,
7662,3808977,Comedy,Drama,,,,
7667,7766382,Action,Drama,,,,
7672,2726614,,,,,,
7677,622808,,,,,,
7682,813406,Comedy,Thriller,,,,
7687,961713,Action,Thriller,,,,
7692,3744432,Drama,,,,,
7697,7023358,Drama,,,,,
7702,6208617,Comedy,Drama,,,,
7707,4960382,Thriller,,,,,
7712,1084595,Comedy,,,,,
7717,1488377,Action,Horror,Thriller,IMAX,,
7722,2970282,Drama,Thriller,,,,
7727,329664,Thriller,,,,,
7732,4503878,Drama,,,,,
7737,914380,Action,Thriller,,,,
7742,4657868,Action,IMAX,,,,
7747,691329,Thriller,,,,,
7752,3272417,Horror,,,,,
7757,3340416,Thriller,,,,,
7762,642793,Action,Drama,,,,
7767,627966,Action,Thriller,,,,
7772,4264884,Horror,Thriller,,,,
7777,1964895,Drama,,,,,
7782,6843328,Drama,,,,,
7787,9168561,Comedy,Drama,,,,
7792,17578097,Drama,Thriller,,,,
7797,3324611,Comedy,,,,,
7802,2335696,Action,,,,,
7807,1659986,Drama,,,,,
7812,3903357,Comedy,,,,,
7817,1623050,Comedy,Horror,,,,
7822,3595701,Comedy,,,,,
7827,3925076,Comedy,Drama,,,,
7832,830189,Western,,,,,
7837,4946893,Action,,,,,
7842,468927,,,,,,
7847,433642,Comedy,,,,,
7852,2585748,Drama,,,,,
7857,7085877,Comedy,Drama,,,,
7862,5020030,Drama,,,,,
7867,3340199,Drama,,,,,
7872,3369133,Action,,,,,
7877,1070728,Drama,,,,,
7882,1911576,Action,Comedy,,,,
7887,30051217,Comedy,,,,,
7892,2523387,Drama,,,,,
7897,3654114,Drama,,,,,
7902,4097757,Comedy,,,,,
7907,1878076,Drama,Thriller,,,,
7912,3993235,Drama,,,,,
7917,5723634,Drama,IMAX,,,,
7922,1468118,Comedy,Drama,,,,
7927,9857343,Action,Horror,,,,
7932,7773915,Western,,,,,
7937,55989,Comedy,,,,,
7942,4189188,Comedy,Drama,,,,
7947,8517560,Comedy,,,,,
7952,6024542,Drama,,,,,
7957,6575660,Horror,,,,,
7962,7342122,,,,,,
7967,19181241,,,,,,
7972,4982643,Drama,,,,,
7977,3556824,Drama,,,,,
7982,8209125,Horror,,,,,
7987,1717770,Comedy,Drama,,,,
