,user1,user2,weight
5967,393,870,w
5968,389,236,s
5969,379,349,w
5970,342,323,w
5971,72,291,s
5972,555,318,w
5973,204,288,w
5974,835,308,s
5975,600,1189,w
5976,364,815,s
5977,194,842,w
5978,1713,1546,w
5979,1716,1796,s
5980,701,1093,s
5981,627,723,w
5982,228,61,w
5983,321,373,w
5984,1373,1191,w
5985,765,370,s
5986,12,814,s
5987,639,1289,s
5988,1269,1142,s
5989,1338,838,w
5990,1601,784,w
5991,598,502,s
5992,994,596,s
5993,48,538,s
5994,719,1251,w
5995,87,475,w
5996,274,212,w
5997,42,72,s
5998,777,59,w
5999,32,494,w
6000,605,1023,s
6001,342,783,s
6002,697,492,s
6003,146,26,s
6004,357,792,s
6005,1236,1043,s
6006,725,454,s
6007,726,97,s
6008,249,358,s
6009,1283,543,w
6010,393,1516,s
6011,38,502,s
6012,1236,549,s
6013,1281,1382,s
6014,332,263,s
6015,658,163,s
6016,826,925,s
6017,504,771,s
6018,32,938,s
6019,1283,317,s
6020,986,679,s
6021,51,1436,s
6022,440,1131,s
6023,831,1057,w
6024,144,195,w
6025,1033,1443,s
6026,1624,1866,s
6027,1686,697,w
6028,248,375,s
6029,525,51,s
6030,638,388,s
6031,69,119,s
6032,1283,475,s
6033,1033,1292,w
6034,3,281,s
6035,181,432,w
6036,42,1329,s
6037,1184,372,s
6038,797,1471,w
6039,679,1363,w
6040,1741,1832,w
6041,542,729,w
6042,172,1603,s
6043,12,168,s
6044,1750,561,s
6045,871,830,s
6046,484,400,s
6047,339,495,w
6048,1667,105,w
6049,1786,1585,w
6050,1381,599,s
6051,314,51,s
6052,372,365,w
6053,12,398,s
6054,555,636,w
6055,546,454,s
6056,431,969,s
6057,51,1217,w
6058,1433,983,w
6059,884,375,s
6060,543,356,s
6061,1406,468,w
6062,401,639,s
6063,1036,299,w
6064,1312,1091,s
6065,1105,840,s
6066,19,420,s
6067,560,323,s
6068,191,175,s
6069,599,34,s
6070,638,540,s
6071,105,1730,s
6072,990,277,s
6073,19,22,w
6074,1178,679,s
6075,204,42,s
6076,1260,1283,s
6077,176,202,w
6078,1312,1313,s
6079,503,254,s
6080,51,489,w
6081,621,824,s
6082,1860,494,s
6083,617,400,s
6084,12,1338,s
6085,1741,1673,s
6086,532,463,s
6087,1881,1642,s
6088,781,408,s
6089,1736,318,s
6090,1545,259,s
6091,805,274,w
6092,542,783,s
6093,51,52,w
6094,1783,260,s
6095,644,39,w
6096,41,14,w
6097,212,481,s
6098,1741,784,s
6099,105,1143,w
6100,714,815,w
6101,1535,1339,w
6102,38,365,s
6103,1556,475,s
6104,308,931,w
6105,128,1113,s
6106,757,252,s
6107,1667,447,s
6108,1741,626,w
6109,1283,422,s
6110,85,1236,w
6111,105,1107,w
6112,1158,1217,s
6113,878,1255,s
6114,574,266,w
6115,9,1188,w
6116,1332,520,w
6117,749,1118,s
6118,1033,1209,s
6119,398,1526,w
6120,681,762,s
6121,41,603,s
6122,1253,1034,w
6123,1681,41,s
6124,357,817,w
6125,323,865,s
6126,400,758,s
6127,1326,85,s
6128,249,85,w
6129,44,189,s
6130,1539,378,s
6131,414,475,w
6132,1190,644,s
6133,843,1835,w
6134,176,1745,w
6135,212,1054,s
6136,852,1611,s
6137,1587,673,s
6138,1590,1489,w
6139,12,513,w
6140,32,1231,s
6141,1100,1248,s
6142,1601,525,w
6143,1624,474,s
6144,638,1300,s
6145,856,1176,s
6146,447,119,s
6147,103,721,w
6148,1339,297,s
6149,1468,755,w
6150,9,366,s
6151,337,777,s
6152,321,396,s
6153,145,341,s
6154,1283,1034,w
6155,1359,1343,s
6156,1713,437,w
6157,481,838,s
6158,483,176,w
6159,1530,1192,w
6160,942,1417,w
6161,118,817,s
6162,1101,128,s
6163,697,74,w
6164,1255,1231,s
6165,9,72,s
6166,249,1619,s
6167,321,174,w
6168,752,598,s
6169,1543,190,w
6170,697,779,s
6171,204,221,s
6172,1217,1344,s
6173,1272,1244,w
6174,523,1662,s
6175,596,542,s
6176,1606,885,w
6177,1185,463,s
6178,1313,242,w
6179,928,80,s
6180,1488,1877,w
6181,509,1103,s
6182,41,473,s
6183,424,495,s
6184,9,699,w
6185,874,875,w
6186,118,847,w
6187,400,360,w
6188,357,525,s
6189,1013,1894,s
6190,1402,325,s
6191,72,688,s
6192,400,135,w
6193,41,251,w
6194,204,609,s
6195,1648,644,s
6196,194,1279,s
6197,644,712,s
6198,105,1276,s
6199,1199,1204,w
6200,143,966,w
6201,523,1826,w
6202,212,1551,s
6203,567,595,s
6204,679,865,w
6205,1474,1375,s
6206,67,917,s
6207,69,79,w
6208,357,964,w
6209,605,62,s
6210,422,768,s
6211,1624,1678,w
6212,249,1376,s
6213,1773,679,s
6214,389,1269,w
6215,286,339,s
6216,713,342,s
6217,770,311,s
6218,199,1139,w
6219,504,372,s
6220,44,48,s
6221,176,248,s
6222,12,598,s
6223,1065,538,s
6224,199,295,w
6225,523,1814,s
6226,379,432,s
6227,34,109,s
6228,586,654,s
6229,1181,569,s
6230,63,202,w
6231,1113,1207,w
6232,706,1383,s
6233,51,658,w
6234,379,289,s
6235,594,260,w
6236,302,769,w
6237,308,146,s
6238,1215,1713,s
6239,95,1510,w
6240,725,719,s
6241,47,567,s
6242,1580,32,s
6243,733,1376,s
6244,882,922,w
6245,1233,1299,w
6246,317,333,s
6247,63,313,s
6248,484,706,s
6249,1269,1459,s
6250,41,283,s
6251,189,371,w
6252,834,72,s
6253,468,830,s
6254,1579,342,w
6255,127,475,s
6256,1416,306,w
6257,443,520,s
6258,1439,1354,w
6259,3,1288,w
6260,605,700,s
6261,69,752,w
6262,1434,1110,s
6263,498,708,w
6264,250,101,w
6265,605,557,s
6266,53,646,s
6267,1087,341,s
6268,1327,282,w
6269,1386,1246,s
6270,321,758,s
6271,69,368,w
6272,1283,704,w
6273,697,915,w
6274,521,305,s
6275,41,215,w
6276,1253,654,w
6277,944,1236,s
6278,991,209,s
6279,400,114,s
6280,277,468,s
6281,1713,605,s
6282,199,72,s
6283,1317,50,s
6284,970,502,s
6285,400,897,w
6286,1236,454,s
6287,1113,309,s
6288,301,63,s
6289,249,886,s
6290,12,1255,s
6291,509,316,s
6292,400,784,w
6293,1713,710,s
6294,3,333,w
6295,6,540,s
6296,1387,67,s
6297,176,823,w
6298,193,847,w
6299,142,1260,s
6300,624,437,s
6301,36,259,s
6302,1713,599,w
6303,681,562,s
6304,1013,1489,w
6305,337,260,w
6306,781,1515,w
6307,249,592,s
6308,353,1326,s
6309,415,1467,w
6310,1113,576,s
6311,266,155,w
6312,68,3,s
6313,713,370,s
6314,1565,1252,s
6315,1158,1594,s
6316,291,292,w
6317,1713,817,w
6318,6,201,w
6319,249,1118,s
6320,525,547,s
6321,1265,938,s
6322,12,634,s
6323,194,527,w
6324,3,697,w
6325,6,88,w
6326,1281,62,s
6327,250,1100,w
6328,128,502,s
6329,555,305,w
6330,42,644,w
6331,398,1260,s
6332,124,8,w
6333,296,1083,s
6334,63,127,s
6335,1244,338,s
6336,53,181,s
6337,635,725,s
6338,1543,1861,w
6339,105,606,s
6340,68,598,s
6341,1101,72,w
6342,859,357,s
6343,211,194,s
6344,1269,818,s
6345,482,272,w
6346,1239,990,w
6347,103,1100,w
6348,53,343,s
6349,41,375,s
6350,523,1114,w
6351,928,41,s
6352,770,708,s
6353,308,315,w
6354,431,1132,s
6355,249,357,w
6356,1598,893,s
6357,297,191,w
6358,639,481,s
6359,1213,306,s
6360,350,436,w
6361,1185,721,w
6362,346,1616,s
6363,555,1173,s
6364,939,1138,s
6365,1543,1385,w
6366,9,1453,w
6367,733,286,w
6368,1713,1280,s
6369,1397,823,s
6370,644,753,s
6371,97,228,s
6372,1434,1535,s
6373,9,1342,w
6374,63,1271,s
6375,1756,1346,s
6376,1540,1695,w
6377,1416,1413,s
6378,418,1402,s
6379,1217,322,s
6380,469,1217,w
6381,714,460,s
6382,400,892,w
6383,41,638,s
6384,1601,1246,s
6385,90,697,w
6386,144,369,w
6387,1472,815,w
6388,1624,1862,s
6389,237,711,w
6390,474,651,w
6391,400,538,w
6392,96,137,s
6393,314,48,s
6394,1717,908,s
6395,6,794,w
6396,44,105,s
6397,1097,103,s
6398,1260,725,s
6399,783,1526,w
6400,697,1349,w
6401,810,1260,w
6402,760,975,s
6403,1039,801,s
6404,797,304,w
6405,1543,657,w
6406,567,460,w
6407,290,408,s
6408,1006,1448,s
6409,1021,1069,w
6410,357,464,w
6411,1797,1798,s
6412,342,364,s
6413,859,50,w
6414,67,1217,w
6415,9,1573,w
6416,1872,1868,s
6417,323,337,w
6418,161,30,s
6419,642,711,s
6420,41,1236,s
6421,9,194,s
6422,194,222,w
6423,345,346,s
6424,1619,802,s
6425,498,840,w
6426,319,926,w
6427,1283,1231,w
6428,713,548,w
6429,19,134,w
6430,646,289,s
6431,1406,1213,w
6432,212,204,s
6433,363,475,s
6434,513,636,w
6435,1756,69,s
6436,204,777,s
6437,1224,536,s
6438,1118,640,s
6439,105,852,w
6440,103,1217,s
6441,307,48,s
6442,1713,1181,s
6443,342,1603,s
6444,627,1019,w
6445,423,1426,w
6446,1436,1734,s
6447,479,278,w
6448,193,595,s
6449,1493,1584,s
6450,161,1255,s
6451,1286,1359,w
6452,1713,1312,s
6453,679,393,s
6454,41,13,w
6455,234,1244,s
6456,1242,343,s
6457,145,479,s
6458,74,463,s
6459,415,436,w
6460,266,638,s
6461,762,48,s
6462,430,8,s
6463,41,815,s
6464,245,388,s
6465,859,1287,s
6466,144,32,s
6467,128,677,w
6468,831,981,s
6469,1509,957,w
6470,1113,508,w
6471,68,391,s
6472,732,958,s
6473,1598,341,s
6474,1285,1644,s
6475,3,372,s
6476,41,969,w
6477,6,597,w
6478,1402,994,s
6479,686,27,s
6480,83,194,w
6481,9,27,s
6482,53,1202,s
6483,1624,697,w
6484,357,816,w
6485,1427,1424,s
6486,1616,1539,w
6487,605,74,s
6488,19,1435,s
6489,639,19,s
6490,727,475,w
6491,392,1051,w
6492,843,1834,w
6493,1619,1641,s
6494,1509,1669,s
6495,319,325,s
6496,447,400,s
6497,655,671,w
6498,145,609,w
6499,422,598,w
6500,95,1118,s
6501,194,913,s
6502,603,375,s
6503,20,21,s
6504,189,682,w
6505,462,742,w
6506,194,768,w
6507,176,315,w
6508,431,605,s
6509,124,449,s
6510,654,1248,s
6511,1339,296,s
6512,474,48,w
6513,701,1051,s
6514,713,67,s
6515,160,783,s
6516,474,1208,w
6517,398,313,s
6518,249,1647,s
6519,474,163,s
6520,405,1507,s
6521,42,495,s
6522,1236,1287,s
6523,1199,1021,s
6524,617,337,w
6525,1686,1644,s
6526,249,725,s
6527,713,1042,s
6528,32,1565,w
6529,204,79,s
6530,423,815,s
6531,1113,1509,s
6532,42,1,s
6533,1036,701,w
6534,67,1338,s
6535,644,1184,s
6536,105,679,w
6537,1215,105,w
6538,259,256,s
6539,42,144,s
6540,249,1359,s
6541,62,343,s
6542,194,375,s
6543,1373,1313,w
6544,12,1188,s
6545,1066,475,s
6546,1379,912,s
6547,1215,254,s
6548,356,711,s
6549,514,649,s
6550,620,1568,w
6551,127,260,s
6552,1619,1402,s
6553,189,1749,s
6554,212,6,s
6555,44,719,w
6556,176,607,w
6557,377,50,w
6558,342,1068,s
6559,1283,372,s
6560,57,1616,w
6561,719,358,s
6562,679,341,w
6563,1184,479,s
6564,282,103,s
6565,212,228,s
6566,1283,389,s
6567,409,1032,w
6568,63,1174,s
6569,357,626,s
6570,431,1579,s
6571,1033,1355,s
6572,571,260,s
6573,1899,306,w
6574,42,1526,w
6575,323,719,s
6576,60,1130,w
6577,32,1312,s
6578,127,809,s
6579,673,88,s
6580,1136,309,w
6581,1211,325,s
6582,552,326,s
6583,1342,1081,s
6584,296,516,s
6585,683,1168,s
6586,372,311,w
6587,300,52,w
6588,67,323,s
6589,1713,788,s
6590,542,816,w
6591,48,52,s
6592,893,68,s
6593,305,475,w
6594,871,1313,s
6595,462,339,s
6596,1713,503,s
6597,67,97,s
6598,32,1260,s
6599,400,1280,s
6600,1756,1603,w
6601,1256,615,s
6602,704,734,s
6603,263,503,s
6604,1489,1289,s
6605,1585,1788,w
6606,697,1631,w
6607,704,1209,s
6608,3,970,w
6609,1132,1285,s
6610,32,1072,w
6611,1624,725,s
6612,143,67,s
6613,590,408,s
6614,1750,1796,s
6615,482,269,w
6616,1579,42,s
6617,51,288,s
6618,1269,1458,w
6619,705,803,s
6620,67,1302,s
6621,194,296,s
6622,400,439,w
6623,1285,8,s
6624,131,297,s
6625,80,463,s
6626,220,266,s
6627,62,371,w
6628,1539,1255,s
6629,615,1117,s
6630,400,454,s
6631,372,1246,s
6632,1749,1727,s
6633,1272,983,s
6634,19,525,s
6635,697,808,s
6636,1236,626,s
6637,204,567,s
6638,1113,135,s
6639,342,1497,s
6640,993,315,s
6641,793,1383,s
6642,1792,1168,s
6643,1127,194,s
6644,733,313,s
6645,1740,504,s
6646,1032,1186,s
6647,1244,1275,s
6648,583,283,s
6649,1246,105,s
6650,1540,1700,s
6651,400,898,w
6652,6,642,s
6653,53,254,s
6654,638,505,w
6655,610,325,s
6656,69,34,s
6657,36,189,s
6658,41,513,s
6659,249,1426,s
6660,469,1181,s
6661,431,1724,s
6662,770,502,w
6663,1881,1052,s
6664,3,477,s
6665,249,1283,w
6666,194,644,s
6667,357,840,w
6668,106,72,s
6669,546,1348,w
6670,1410,6,s
6671,257,90,s
6672,1317,507,s
6673,249,1260,s
6674,615,249,s
6675,306,1117,s
6676,1248,234,s
6677,73,658,s
6678,224,770,s
6679,42,1183,s
6680,462,316,w
6681,1172,1173,s
6682,67,460,w
6683,431,823,s
6684,1283,1302,s
6685,396,1472,s
6686,1493,1656,s
6687,964,1202,s
6688,1686,220,s
6689,128,503,s
6690,389,496,w
6691,1756,144,s
6692,615,1425,s
6693,12,857,w
6694,1545,809,s
6695,540,571,s
6696,189,579,w
6697,9,165,w
6698,29,58,w
6699,1725,1072,s
6700,90,56,s
6701,843,714,s
6702,70,90,w
6703,1792,1583,w
6704,263,449,s
6705,67,1748,s
6706,321,228,w
6707,105,605,s
6708,1136,1019,s
6709,986,254,s
6710,34,707,w
6711,19,109,s
6712,372,1005,s
6713,567,1072,w
6714,626,440,w
6715,99,8,s
6716,563,409,s
6717,639,642,w
6718,103,1244,w
6719,74,758,s
6720,19,331,s
6721,38,101,s
6722,41,391,w
6723,1346,48,s
6724,1189,454,s
6725,964,847,s
6726,462,638,s
6727,143,250,w
6728,389,598,w
6729,583,72,s
6730,9,1640,w
6731,1158,1072,s
6732,1038,132,w
6733,191,815,s
6734,32,940,s
6735,1283,319,w
6736,753,758,s
6737,1072,878,s
6738,69,228,w
6739,323,1036,s
6740,440,1244,w
6741,198,1647,s
6742,1236,372,s
6743,1508,1521,s
6744,687,193,w
6745,249,928,w
6746,400,598,s
6747,1543,1215,w
6748,228,498,s
6749,861,249,s
6750,346,1062,w
6751,282,462,s
6752,323,758,s
6753,69,6,s
6754,396,378,s
6755,19,997,s
6756,372,73,s
6757,1281,605,s
6758,160,1181,s
6759,144,370,w
6760,453,264,w
6761,1,159,s
6762,234,815,w
6763,706,1256,s
6764,430,536,s
6765,713,156,w
6766,105,1783,w
6767,3,582,w
6768,1255,124,s
6769,63,990,s
6770,103,969,s
6771,523,418,w
6772,12,392,s
6773,612,613,w
6774,423,454,s
6775,263,281,s
6776,67,424,w
6777,12,543,s
6778,587,1185,s
6779,34,35,w
6780,1393,1492,s
6781,721,923,s
6782,873,224,s
6783,1406,1649,w
6784,469,1781,s
6785,659,413,s
6786,551,859,s
6787,1302,753,s
6788,308,1601,s
6789,9,368,s
6790,599,79,w
6791,199,445,s
6792,211,128,s
6793,400,1255,s
6794,1713,537,s
6795,294,339,w
6796,321,343,w
6797,873,770,w
6798,1624,281,s
6799,400,1142,s
6800,704,1296,w
6801,631,335,w
6802,132,162,s
6803,797,25,w
6804,454,1369,s
6805,770,1260,w
6806,475,603,s
6807,704,1423,w
6808,1717,353,s
6809,713,1367,w
6810,252,687,s
6811,41,1542,w
6812,652,822,s
6813,103,1216,w
6814,307,51,w
6815,71,58,w
6816,1214,180,w
6817,701,351,w
6818,1041,546,s
6819,257,42,s
6820,1000,712,s
6821,342,523,s
6822,509,1050,w
6823,557,1280,w
6824,350,6,s
6825,639,388,s
6826,105,1141,w
6827,74,460,w
6828,1568,332,w
6829,41,157,w
6830,831,1270,s
6831,1054,639,s
6832,1167,1050,w
6833,919,95,w
6834,266,653,w
6835,1190,254,s
6836,70,163,w
6837,1624,1871,s
6838,701,771,s
6839,1283,57,w
6840,679,1248,w
6841,704,1565,w
6842,249,1497,w
6843,1183,1356,s
6844,1064,168,w
6845,400,910,w
6846,1713,525,s
6847,884,913,s
6848,386,260,s
6849,44,296,s
6850,687,438,s
6851,582,1261,w
6852,605,73,s
6853,970,710,s
6854,53,1314,s
6855,41,746,s
6856,357,128,w
6857,1727,995,w
6858,599,400,w
6859,456,175,w
6860,537,74,w
6861,353,1365,s
6862,423,277,s
6863,337,220,s
6864,655,670,w
6865,638,98,s
6866,1189,626,s
6867,1741,1029,s
6868,1520,919,s
6869,181,355,s
6870,711,1356,s
6871,475,74,w
6872,793,353,s
6873,1406,1715,w
6874,483,583,s
6875,1283,1390,w
6876,32,1217,s
6877,586,616,s
6878,323,966,s
6879,1253,272,s
6880,523,137,w
6881,176,316,w
6882,586,1039,w
6883,323,191,s
6884,523,1824,w
6885,725,952,s
6886,492,429,s
6887,128,302,s
6888,127,1198,s
6889,1184,711,s
6890,1332,1436,s
6891,105,388,w
6892,1272,1280,s
6893,899,644,s
6894,792,372,s
6895,3,1167,w
6896,9,78,w
6897,1167,1847,w
6898,321,172,w
6899,1690,1344,s
6900,143,415,s
6901,181,840,w
6902,1749,995,s
6903,1598,1107,w
6904,1381,495,s
6905,1158,437,s
6906,317,408,s
6907,448,297,s
6908,194,453,w
6909,69,727,s
6910,624,658,w
6911,308,333,s
6912,1272,1246,w
6913,357,1068,s
6914,617,1539,w
6915,438,1319,s
6916,1187,1060,s
6917,9,697,s
6918,639,555,s
6919,1087,307,w
6920,1127,1350,s
6921,1508,708,w
6922,350,481,s
6923,563,239,s
6924,105,1105,w
6925,638,1093,s
6926,236,509,s
6927,1199,1003,s
6928,1283,1402,s
6929,204,611,s
6930,809,42,s
6931,871,277,s
6932,1741,899,w
6933,342,753,s
6934,400,8,w
6935,53,834,s
6936,1142,176,s
6937,36,779,s
6938,105,1395,w
6939,19,1131,s
6940,1339,1280,s
6941,3,194,s
6942,1332,639,s
6943,1299,1646,s
6944,830,1072,s
6945,6,566,w
6946,392,998,s
6947,409,8,s
6948,600,309,s
6949,1281,532,s
6950,1844,1845,w
6951,1185,1220,w
6952,84,765,s
6953,770,386,w
6954,199,1244,w
6955,1290,605,s
6956,404,132,w
6957,1647,1297,s
6958,871,814,w
6959,1647,1005,s
6960,1542,1383,s
6961,32,1039,w
6962,105,1743,w
6963,44,50,w
6964,176,250,w
6965,68,952,w
6966,973,1697,s
6967,823,824,s
6968,1713,868,w
6969,42,543,s
6970,283,297,s
6971,523,36,w
6972,638,1001,w
6973,1624,1340,w
6974,306,964,w
6975,427,88,s
6976,105,1255,s
6977,3,83,w
6978,308,237,s
6979,609,598,w
6980,9,136,w
6981,300,1657,s
6982,29,85,w
6983,546,97,s
6984,642,652,s
6985,1522,1618,s
6986,1346,1688,s
6987,992,1108,w
6988,1836,1863,w
6989,167,303,s
6990,228,378,w
6991,1226,1185,s
6992,42,1744,s
6993,697,469,s
6994,1009,27,s
6995,1031,840,s
6996,1218,881,s
6997,594,840,w
6998,193,118,s
6999,32,52,s
7000,514,840,s
7001,19,302,s
7002,674,1280,w
7003,353,392,s
7004,479,472,w
7005,62,368,s
7006,615,1116,s
7007,194,344,s
7008,41,59,s
7009,1836,1291,s
7010,339,698,s
7011,545,1019,w
7012,986,1283,w
7013,822,1189,s
7014,1540,1520,s
7015,308,583,s
7016,1686,1026,s
7017,581,1602,s
7018,103,1518,s
7019,1383,749,s
7020,308,1014,w
7021,1236,738,w
7022,294,513,w
7023,1000,1034,w
7024,342,1097,s
7025,1190,306,w
7026,1756,483,s
7027,19,1046,w
7028,770,802,s
7029,274,597,s
7030,1236,337,s
7031,144,105,s
7032,400,899,w
7033,1789,1472,s
7034,831,1004,s
7035,596,103,s
7036,191,1421,w
7037,9,1169,s
7038,475,502,s
7039,1543,63,w
7040,9,1402,s
7041,1352,1580,s
7042,1285,475,s
7043,325,344,w
7044,400,673,s
7045,367,317,s
7046,67,657,s
7047,249,598,s
7048,103,343,w
7049,1280,1244,w
7050,588,1185,s
7051,713,884,s
7052,9,1181,s
7053,1624,1543,s
7054,101,370,s
7055,67,318,s
7056,840,254,s
7057,492,817,s
7058,336,333,s
7059,302,1238,s
7060,1281,131,s
7061,551,545,w
7062,826,32,s
7063,1748,799,s
7064,1539,1640,s
7065,1281,60,s
7066,1727,1183,s
7067,337,966,s
7068,232,44,w
7069,394,263,w
7070,103,795,w
7071,12,1763,s
7072,368,604,w
7073,792,142,w
7074,298,1353,s
7075,1424,1167,s
7076,503,102,w
7077,1644,456,s
7078,398,502,s
7079,1786,1546,s
7080,1181,317,s
7081,41,1807,s
7082,560,297,s
7083,871,1211,s
7084,442,1565,w
7085,752,513,s
7086,1093,1206,s
7087,62,50,s
7088,924,185,w
7089,431,475,w
7090,12,1039,s
7091,1118,1103,s
7092,53,341,s
7093,683,194,s
7094,249,1344,s
7095,1283,864,w
7096,69,687,w
7097,1669,561,s
7098,105,783,s
7099,1213,479,w
7100,19,443,s
7101,1236,544,s
7102,1127,997,s
7103,9,753,s
7104,249,212,s
7105,250,135,w
7106,456,538,w
7107,714,1587,s
7108,67,1184,w
7109,103,1554,s
7110,41,817,s
7111,1168,1298,s
7112,468,272,s
7113,1513,1737,s
7114,809,308,w
7115,400,445,s
7116,1421,485,s
7117,267,256,w
7118,1543,1214,w
7119,1433,495,s
7120,809,325,s
7121,245,339,s
7122,103,149,w
7123,468,502,s
7124,1491,847,s
7125,400,894,s
7126,1746,1029,s
7127,975,481,s
7128,1468,1427,s
7129,32,1385,w
7130,586,768,s
7131,733,175,w
7132,1585,1582,s
7133,1522,1524,w
7134,1876,27,s
7135,367,337,s
7136,1509,1566,s
7137,131,527,w
7138,297,795,w
7139,727,561,s
7140,1042,527,s
7141,103,379,w
7142,468,1748,s
7143,992,454,s
7144,674,168,w
7145,710,1382,s
7146,1648,281,s
7147,674,302,s
7148,635,719,s
7149,12,536,s
7150,713,509,s
7151,831,341,s
7152,777,721,s
7153,488,3,s
7154,431,853,w
7155,513,950,s
7156,1487,1890,w
7157,735,1575,s
7158,12,409,s
7159,42,358,s
7160,389,467,s
7161,686,667,s
7162,194,173,s
7163,1189,1280,s
7164,398,291,w
7165,254,697,s
7166,275,20,s
7167,760,542,s
7168,615,1181,s
7169,103,908,s
7170,704,1297,s
7171,705,712,s
7172,1542,44,s
7173,468,1585,s
7174,679,1174,s
7175,1339,605,s
7176,368,294,s
7177,1546,1573,w
7178,617,1667,s
7179,42,43,w
7180,498,985,s
7181,652,928,s
7182,67,1344,s
7183,986,834,w
7184,513,626,s
7185,1034,1624,s
7186,308,415,w
7187,834,142,w
7188,1648,1042,s
7189,325,553,s
7190,1335,1342,s
7191,700,555,w
7192,939,457,w
7193,189,42,s
7194,495,741,s
7195,1167,97,s
7196,503,398,s
7197,549,794,s
7198,398,782,s
7199,970,1565,w
7200,569,1335,w
7201,67,1039,s
7202,1018,53,s
7203,191,765,s
7204,342,1431,s
7205,1598,1006,s
7206,400,158,w
7207,878,537,s
7208,131,30,s
7209,338,454,s
7210,9,638,s
7211,249,97,w
7212,878,639,s
7213,3,88,s
7214,1236,282,w
7215,523,89,w
7216,266,650,w
7217,625,607,w
7218,1783,212,w
7219,986,542,s
7220,1253,1365,s
7221,95,371,s
7222,944,569,s
7223,1367,1485,s
7224,69,104,w
7225,128,598,s
7226,36,103,s
7227,41,975,s
7228,1539,1620,s
7229,429,1700,s
7230,779,713,s
7231,448,967,w
7232,323,725,s
7233,322,1056,w
7234,640,885,w
7235,758,1023,s
7236,249,1353,w
7237,9,1706,w
7238,103,270,s
7239,42,1622,w
7240,586,804,w
7241,1281,1356,s
7242,1598,1265,s
7243,600,632,w
7244,239,175,s
7245,595,191,s
7246,44,79,s
7247,263,239,s
7248,176,223,w
7249,306,1122,w
7250,547,32,s
7251,1713,1463,s
7252,488,120,s
7253,1113,815,s
7254,204,276,s
7255,1126,103,s
7256,472,263,s
7257,797,297,s
7258,1185,1403,s
7259,176,475,s
7260,986,482,s
7261,654,346,s
7262,333,329,s
7263,302,1000,s
7264,176,396,s
7265,620,1487,s
7266,1543,405,w
7267,308,185,w
7268,1539,527,w
7269,683,479,s
7270,26,1014,s
7271,940,454,s
7272,9,252,w
7273,321,306,w
7274,859,318,w
7275,1272,1281,s
7276,1489,155,s
7277,103,783,s
7278,509,1839,s
7279,801,249,s
7280,852,42,s
7281,859,431,s
7282,368,322,w
7283,1238,1472,s
7284,19,1072,w
7285,797,260,w
7286,32,1789,s
7287,1340,1029,s
7288,708,1075,s
7289,400,476,w
7290,919,303,s
7291,1748,1362,s
7292,72,1316,s
7293,1185,302,s
7294,598,325,s
7295,586,309,s
7296,1034,1313,s
7297,19,58,s
7298,830,952,s
7299,9,1434,s
7300,377,48,s
7301,1500,708,s
7302,308,769,s
7303,944,598,w
7304,83,386,s
7305,9,251,w
7306,249,1006,w
7307,286,549,s
7308,105,1349,w
7309,871,463,s
7310,42,1381,s
7311,1042,802,s
7312,12,13,w
7313,1562,1565,w
7314,509,277,w
7315,400,823,s
7316,103,221,w
7317,249,1665,s
7318,1087,1131,s
7319,220,95,s
7320,1539,710,w
7321,1018,1440,w
7322,211,260,s
7323,103,306,s
7324,42,1018,s
7325,781,1365,w
7326,1737,1639,s
7327,323,1007,w
7328,250,853,w
7329,289,835,s
7330,399,386,s
7331,1126,289,s
7332,3,641,w
7333,560,194,s
7334,758,741,s
7335,119,617,s
7336,308,701,s
7337,12,593,s
7338,586,570,w
7339,1285,1026,s
7340,596,1179,s
7341,1644,949,s
7342,1028,1032,w
7343,1043,1072,w
7344,1644,1304,s
7345,918,708,w
7346,9,318,s
7347,245,1264,s
7348,103,758,s
7349,950,341,s
7350,503,1217,w
7351,770,1216,w
7352,321,365,s
7353,194,149,w
7354,103,839,w
7355,252,387,s
7356,1675,1,s
7357,704,1322,w
7358,498,831,s
7359,9,24,w
7360,377,950,s
7361,713,1036,s
7362,105,615,s
7363,638,603,s
7364,1338,373,w
7365,398,394,s
7366,163,1283,s
7367,882,921,s
7368,495,1630,s
7369,562,795,w
7370,392,127,s
7371,708,557,s
7372,431,454,s
7373,1269,1456,w
7374,41,280,s
7375,687,753,s
7376,394,676,s
7377,809,771,w
7378,1237,323,s
7379,357,1103,w
7380,1373,1283,s
7381,819,1642,s
7382,1272,1130,s
7383,41,58,s
7384,783,1004,s
7385,353,504,s
7386,1033,1496,s
7387,400,343,w
7388,418,1024,w
7389,386,790,s
7390,598,353,s
7391,986,719,s
7392,573,61,w
7393,1215,498,s
7394,114,770,s
7395,939,831,s
7396,1000,1035,s
7397,211,228,s
7398,1227,32,s
7399,254,266,s
7400,1231,552,s
7401,3,144,s
7402,576,254,s
7403,615,823,s
7404,211,85,w
7405,768,1280,s
7406,431,1624,s
7407,41,541,w
7408,400,900,w
7409,523,15,w
7410,322,1021,s
7411,1598,1599,w
7412,1079,1313,s
7413,719,154,s
7414,1548,878,s
7415,1598,1582,w
7416,1381,1033,s
7417,728,711,w
7418,68,1402,s
7419,1669,460,w
7420,555,886,w
7421,441,442,s
7422,67,1489,w
7423,547,154,s
7424,783,362,s
7425,1416,1138,s
7426,36,413,s
